施設名,2023-04-01,2023-04-02,2023-04-03,2023-04-04,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25,2023-04-26,2023-04-27,2023-04-28,2023-04-29,2023-04-30,2023-05-01,2023-05-02,2023-05-03,2023-05-04,2023-05-05,2023-05-06,2023-05-07,2023-05-08,2023-05-09,2023-05-10,2023-05-11,2023-05-12,2023-05-13,2023-05-14,2023-05-15,2023-05-16,2023-05-17,2023-05-18,2023-05-19,2023-05-20,2023-05-21,2023-05-22,2023-05-23,2023-05-24,2023-05-25,2023-05-26,2023-05-27,2023-05-28,2023-05-29,2023-05-30,2023-05-31,2023-06-01,2023-06-02,2023-06-03,2023-06-04,2023-06-05,2023-06-06,2023-06-07,2023-06-08,2023-06-09,2023-06-10,2023-06-11,2023-06-12,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-17,2023-06-18,2023-06-19,2023-06-20,2023-06-21,2023-06-22,2023-06-23,2023-06-24,2023-06-25,2023-06-26,2023-06-27,2023-06-28,2023-06-29,2023-06-30,2023-07-01,2023-07-02,2023-07-03,2023-07-04,2023-07-05,2023-07-06,2023-07-07,2023-07-08,2023-07-09,2023-07-10,2023-07-11,2023-07-12,2023-07-13,2023-07-14,2023-07-15,2023-07-16,2023-07-17,2023-07-18,2023-07-19,2023-07-20,2023-07-21,2023-07-22,2023-07-23,2023-07-24,2023-07-25,2023-07-26,2023-07-27,2023-07-28,2023-07-29,2023-07-30,2023-07-31,2023-08-01,2023-08-02,2023-08-03,2023-08-04,2023-08-05,2023-08-06,2023-08-07,2023-08-08,2023-08-09,2023-08-10,2023-08-11,2023-08-12,2023-08-13,2023-08-14,2023-08-15,2023-08-16,2023-08-17,2023-08-18,2023-08-19,2023-08-20,2023-08-21,2023-08-22,2023-08-23,2023-08-24,2023-08-25,2023-08-26,2023-08-27,2023-08-28,2023-08-29,2023-08-30,2023-08-31,2023-09-01,2023-09-02,2023-09-03,2023-09-04,2023-09-05,2023-09-06,2023-09-07,2023-09-08,2023-09-09,2023-09-10,2023-09-11,2023-09-12,2023-09-13,2023-09-14,2023-09-15,2023-09-16,2023-09-17,2023-09-18,2023-09-19,2023-09-20,2023-09-21,2023-09-22,2023-09-23,2023-09-24,2023-09-25,2023-09-26,2023-09-27,2023-09-28,2023-09-29,2023-09-30,2023-10-01,2023-10-02,2023-10-03,2023-10-04,2023-10-05,2023-10-06,2023-10-07,2023-10-08,2023-10-09,2023-10-10,2023-10-11,2023-10-12,2023-10-13,2023-10-14,2023-10-15,2023-10-16,2023-10-17,2023-10-18,2023-10-19,2023-10-20,2023-10-21,2023-10-22,2023-10-23,2023-10-24,2023-10-25,2023-10-26,2023-10-27,2023-10-28,2023-10-29,2023-10-30,2023-10-31,2023-11-01,2023-11-02,2023-11-03,2023-11-04,2023-11-05,2023-11-06,2023-11-07,2023-11-08,2023-11-09,2023-11-10,2023-11-11,2023-11-12,2023-11-13,2023-11-14,2023-11-15,2023-11-16,2023-11-17,2023-11-18,2023-11-19,2023-11-20,2023-11-21,2023-11-22,2023-11-23,2023-11-24,2023-11-25,2023-11-26,2023-11-27,2023-11-28,2023-11-29,2023-11-30,2023-12-01,2023-12-02,2023-12-03,2023-12-04,2023-12-05,2023-12-06,2023-12-07,2023-12-08,2023-12-09,2023-12-10,2023-12-11,2023-12-12,2023-12-13,2023-12-14,2023-12-15,2023-12-16,2023-12-17,2023-12-18,2023-12-19,2023-12-20,2023-12-21,2023-12-22,2023-12-23,2023-12-24,2023-12-25,2023-12-26,2023-12-27,2023-12-28,2023-12-29,2023-12-30,2023-12-31,2024-01-01,2024-01-02,2024-01-03,2024-01-04,2024-01-05,2024-01-06,2024-01-07,2024-01-08,2024-01-09,2024-01-10,2024-01-11,2024-01-12,2024-01-13,2024-01-14,2024-01-15,2024-01-16,2024-01-17,2024-01-18,2024-01-19,2024-01-20,2024-01-21,2024-01-22,2024-01-23,2024-01-24,2024-01-25,2024-01-26,2024-01-27,2024-01-28,2024-01-29,2024-01-30,2024-01-31,2024-02-01,2024-02-02,2024-02-03,2024-02-04,2024-02-05,2024-02-06,2024-02-07,2024-02-08,2024-02-09,2024-02-10,2024-02-11,2024-02-12,2024-02-13,2024-02-14,2024-02-15,2024-02-16,2024-02-17,2024-02-18,2024-02-19,2024-02-20,2024-02-21,2024-02-22,2024-02-23,2024-02-24,2024-02-25,2024-02-26,2024-02-27,2024-02-28,2024-02-29,2024-03-01,2024-03-02,2024-03-03,2024-03-04,2024-03-05,2024-03-06,2024-03-07,2024-03-08,2024-03-09,2024-03-10,2024-03-11,2024-03-12,2024-03-13,2024-03-14,2024-03-15,2024-03-16,2024-03-17,2024-03-18,2024-03-19,2024-03-20,2024-03-21,2024-03-22,2024-03-23,2024-03-24,2024-03-25,2024-03-26,2024-03-27,2024-03-28,2024-03-29,2024-03-30,2024-03-31
05:30,3,3,2,3,3,2,2,1,2,3,2,2,2,2,2,3,2,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,4,4,5,5,6,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,5,4,5,4,5,4,5,4,3,4,5,5,4,5,5,4,5,4,4,5,5,5,4,5,6,6,5,5,6,5,5,6,6,5,4,4,3,5,6,3,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,3,2,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,3,3,2,2,3,1,2,2,2,3,2,3,3,3,2,2,2,2,3,3,3,2,2,3,3,3,2,5,5,5,5,5,6,5,5,4,5,4,3,4,4,5,4,4,4,6,6,8,8,9,8,8,8,8,6,8,6,6,5,5,7,7,6,7,6,6,8,8,7,9,9,9,8,8,8,9,8,7,7,7,6,5,7,7,8,7,8,8,9,9,7,8,9,9,8,8,9,8,8,9,8,9,9,5,6,3,6,6,5,3,6,7,8,9,10,8,8,8,7,6,7,8,8,8,8,9,8,8,9,9,7,7,7,6,5,6,4,6,6,7,8,8,8,6,5,7,7,4,2,3
06:00,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,5,5,4,4,5,5,5,5,5,4,5,5,6,5,5,5,5,5,4,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,4,5,6,4,5,4,5,5,5,5,5,5,5,4,5,4,4,3,4,4,3,6,4,5,4,4,5,4,4,5,5,5,4,5,5,6,6,6,6,5,5,6,5,5,5,5,5,5,5,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,3,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,3,3,2,2,2,2,3,3,2,3,2,2,3,3,3,2,2,2,2,2,2,5,6,5,6,5,6,4,4,4,5,3,4,3,4,4,6,5,3,6,6,7,7,9,9,9,9,8,6,8,7,7,6,5,7,7,6,7,6,6,7,8,7,8,9,9,9,8,8,9,9,7,7,7,6,5,7,7,8,7,8,8,9,8,9,9,8,10,8,9,8,8,9,9,8,9,9,5,5,5,6,6,5,2,4,7,8,8,9,9,8,8,8,7,7,8,7,9,9,8,8,9,9,9,7,6,7,5,4,5,5,6,5,7,8,8,9,6,3,7,6,3,3,3
06:30,2,2,3,3,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,1,2,2,2,1,3,3,4,1,2,2,3,2,2,3,1,2,2,4,3,3,1,2,3,2,2,2,2,2,1,2,2,2,2,2,3,2,4,2,2,2,2,2,2,2,2,2,1,2,4,2,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,6,4,5,5,5,5,6,5,5,5,5,4,5,4,5,5,4,5,4,5,5,6,5,5,5,4,5,4,4,5,5,5,4,5,5,5,5,5,4,3,2,3,4,6,4,6,5,6,6,6,6,6,4,6,5,5,7,6,6,5,5,5,5,6,6,5,4,5,5,5,5,3,4,4,4,3,3,4,7,4,4,4,4,5,5,4,4,3,4,4,5,3,1,2,2,1,1,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,1,2,2,2,2,4,3,3,1,2,2,2,2,2,2,2,1,2,2,2,2,3,3,2,2,3,2,3,2,2,3,2,2,5,3,4,6,5,5,6,6,4,5,5,5,4,3,3,4,5,4,3,3,7,7,7,8,9,8,8,8,7,7,8,7,7,5,5,7,6,6,7,5,6,7,8,7,8,10,8,9,8,11,13,8,8,8,6,6,6,8,7,8,8,8,8,8,9,11,11,9,10,9,10,10,9,9,8,8,9,9,8,5,5,7,6,4,3,6,7,8,9,10,9,9,7,8,7,7,8,9,8,8,8,9,8,9,10,7,9,7,7,4,5,6,7,6,9,8,8,7,6,4,9,6,3,3,3
07:00,1,2,3,5,3,4,5,2,1,4,4,5,4,4,2,2,4,3,2,1,2,1,2,3,4,5,5,1,2,2,4,4,1,1,1,2,2,5,5,4,3,3,1,2,5,5,4,2,4,2,2,4,4,5,3,4,5,2,2,5,3,3,5,2,2,4,4,5,4,2,4,5,7,7,7,8,8,4,3,7,6,8,8,8,5,5,7,7,7,5,7,5,5,8,8,8,9,8,4,5,9,8,9,7,6,5,5,4,8,9,9,8,5,4,4,5,4,3,4,4,5,5,5,4,3,3,4,4,3,4,5,5,4,4,5,5,4,4,6,4,4,5,4,5,6,8,8,5,6,6,6,5,6,8,4,5,6,7,7,6,6,4,3,5,7,6,8,7,4,4,3,9,8,7,5,4,3,6,7,5,5,5,2,2,3,2,4,4,4,2,2,2,2,2,4,4,2,2,3,4,4,3,5,2,1,4,4,4,4,5,2,3,3,5,4,4,2,2,2,4,4,5,4,4,2,2,2,5,4,3,4,2,2,3,6,6,2,5,2,2,5,5,5,7,8,5,5,9,9,7,6,7,5,3,8,6,7,7,9,4,4,9,11,12,11,12,8,9,10,8,6,8,7,6,6,5,7,7,7,9,5,7,7,12,11,12,13,8,9,12,10,12,11,9,7,7,10,7,9,9,10,7,8,8,9,8,10,11,8,10,12,12,12,12,13,9,8,9,13,8,9,8,6,7,9,6,5,9,7,8,9,12,12,11,11,10,7,7,12,12,10,10,11,8,9,13,10,9,8,9,4,6,8,10,5,10,10,8,8,9,7,9,8,4,2,3
07:30,1,1,6,4,4,5,4,1,2,4,3,5,6,4,2,2,5,4,5,2,3,3,0,3,3,5,5,0,0,2,4,3,1,0,0,2,2,5,4,3,4,4,1,1,5,4,4,3,5,2,2,4,6,5,3,2,7,2,2,5,3,3,5,2,1,3,5,3,3,6,5,4,7,8,8,8,7,5,3,8,6,6,8,8,5,5,8,8,9,8,10,5,5,8,6,9,8,8,5,5,8,7,8,10,7,5,5,4,11,9,12,8,4,4,5,8,4,6,3,3,4,6,6,3,6,8,3,4,9,3,7,5,5,5,5,6,5,5,10,8,5,5,6,6,9,9,8,5,5,10,9,9,10,8,4,5,7,7,11,8,7,3,4,9,8,7,7,9,4,4,5,9,9,7,7,4,2,6,6,5,5,6,3,2,4,6,4,5,7,2,2,2,2,2,7,5,1,2,5,4,6,5,5,1,2,5,5,4,5,5,3,2,5,4,5,4,2,2,1,5,5,4,4,4,2,2,4,5,6,6,5,2,2,4,5,6,2,5,2,2,5,11,5,9,9,4,5,9,9,8,8,7,4,4,6,7,6,8,8,4,3,11,10,10,11,12,8,8,11,7,8,11,7,7,6,6,7,7,9,9,6,5,7,17,12,13,12,9,8,11,11,13,13,10,7,7,10,9,11,10,11,8,7,10,12,11,9,13,8,8,11,13,12,11,13,9,8,9,12,8,8,7,6,5,8,5,8,10,8,8,10,12,11,10,11,9,7,8,11,11,12,12,12,8,9,11,10,10,11,9,4,5,7,9,5,10,9,7,8,10,7,8,7,6,3,2
08:00,0,1,4,4,5,5,6,2,1,6,6,7,7,5,2,1,5,6,6,5,6,6,0,6,6,7,7,0,0,2,7,5,0,0,0,2,2,7,7,5,5,4,1,1,9,8,5,5,7,2,1,6,8,7,4,6,8,1,2,6,6,5,8,2,1,6,6,5,4,7,4,5,9,10,10,10,11,5,3,9,8,9,9,10,5,3,11,10,13,10,12,5,5,11,11,11,12,12,5,5,15,11,11,15,14,4,5,3,22,12,18,9,4,3,10,9,8,8,8,3,3,9,10,6,8,8,2,2,8,6,7,5,4,5,6,5,6,6,9,7,5,5,7,7,10,9,16,5,5,16,24,13,23,21,3,5,16,14,20,13,9,4,3,19,19,18,9,18,4,4,4,20,12,10,10,3,2,5,10,8,7,8,4,2,7,6,8,8,11,2,1,2,3,4,11,6,1,2,7,7,6,6,8,2,2,7,5,5,8,7,2,2,8,12,7,7,2,2,2,7,7,7,11,11,1,1,7,7,8,8,7,2,2,8,8,8,2,7,1,2,9,12,10,10,11,5,5,13,12,12,10,11,5,3,10,10,11,11,12,3,4,13,14,14,15,20,9,9,11,11,9,12,6,6,5,5,7,6,8,9,5,6,7,20,14,16,16,8,8,15,16,16,15,14,7,7,12,12,13,11,15,7,8,15,17,16,12,15,8,8,14,15,16,17,16,8,8,9,14,10,10,13,6,6,12,9,13,13,7,8,9,15,15,13,13,14,7,8,15,17,14,18,15,9,9,13,11,12,12,13,2,3,8,9,6,12,15,6,8,9,7,9,7,11,3,1
08:30,0,1,5,3,3,5,5,1,1,9,8,10,9,8,1,2,8,8,9,8,9,7,1,8,8,11,8,0,0,2,9,7,0,0,1,2,2,10,7,7,7,7,1,2,11,8,7,8,11,2,0,10,10,10,8,8,8,2,1,9,8,7,12,1,0,8,8,8,7,11,2,4,13,15,15,14,14,2,3,13,12,12,14,13,5,2,16,17,19,19,19,5,4,15,19,17,18,23,5,4,23,25,29,27,24,5,5,3,33,23,30,10,4,3,14,13,14,8,22,2,3,11,12,9,9,11,2,3,8,8,7,6,4,4,5,5,6,5,9,8,3,5,9,9,8,9,38,4,5,39,39,40,42,40,3,5,36,34,34,31,17,6,2,32,36,32,22,33,5,4,3,34,24,18,20,4,1,11,17,12,11,15,6,2,9,12,10,9,12,2,1,2,5,3,12,7,0,3,11,8,9,8,12,1,0,9,6,8,9,10,2,2,8,14,12,10,2,2,2,10,15,16,13,15,2,2,9,11,9,10,11,2,1,10,12,10,2,11,2,2,11,14,12,15,15,4,5,15,18,14,14,13,4,3,13,16,14,16,17,4,3,16,17,17,17,23,7,8,10,10,8,10,7,6,5,5,7,8,8,10,5,6,7,21,16,18,19,8,9,17,17,18,19,16,7,7,15,13,15,14,17,7,7,19,19,20,14,19,10,8,18,20,19,21,19,7,8,9,18,14,15,17,5,4,15,13,18,18,8,8,9,18,17,19,14,17,7,7,18,19,18,16,17,8,9,16,15,14,13,12,2,3,10,11,5,17,16,6,6,8,7,8,6,11,3,2
09:00,0,1,3,3,3,4,9,2,1,10,8,9,8,7,1,2,8,6,8,8,10,8,0,8,8,12,8,0,0,2,7,7,0,0,0,2,2,11,8,5,8,8,0,0,11,9,8,9,12,2,0,10,10,11,7,10,5,1,2,9,10,8,11,2,0,10,11,13,11,12,2,5,14,17,16,16,17,2,2,13,12,13,15,17,4,3,18,22,29,23,25,5,2,23,22,21,28,32,5,3,30,38,34,33,26,5,3,2,41,32,29,10,2,3,25,31,29,10,33,2,3,27,26,9,11,13,1,2,9,6,7,5,4,4,4,3,5,5,10,8,4,4,10,9,10,10,41,5,4,51,42,43,47,44,3,6,44,41,35,30,24,8,1,36,37,31,25,36,3,4,3,39,33,26,26,3,0,13,20,16,16,20,9,1,8,14,12,11,11,2,0,2,5,1,11,7,0,4,9,7,8,8,11,0,0,7,5,8,9,10,3,2,9,11,13,12,1,2,2,11,15,15,13,15,1,2,9,14,9,9,11,0,2,10,14,10,2,10,1,1,12,15,13,15,16,4,4,16,19,15,15,13,4,3,15,17,15,16,16,4,4,15,20,18,19,20,8,8,11,10,8,11,7,6,6,4,6,6,8,10,6,5,6,19,17,19,20,8,7,18,20,18,18,18,7,6,15,13,16,15,18,7,7,20,19,20,17,21,10,8,18,21,20,21,19,6,7,7,17,12,14,16,4,3,13,14,21,18,8,7,9,18,18,20,14,20,6,5,20,19,19,15,18,8,8,15,17,15,12,13,1,4,10,13,6,16,15,6,5,8,7,7,5,14,3,0
09:30,0,0,6,3,4,5,10,1,0,11,7,10,8,6,1,2,7,8,8,11,9,12,1,9,7,13,7,0,0,1,7,8,0,0,0,1,1,12,8,5,6,7,0,1,11,7,8,10,13,3,0,10,10,9,6,9,3,1,2,9,10,11,12,0,0,10,14,12,14,14,1,4,16,17,16,14,19,2,1,13,12,12,15,16,1,2,19,23,28,23,23,5,1,23,24,23,28,30,5,3,30,38,38,32,27,4,3,3,40,33,35,12,1,3,28,37,32,9,32,4,2,34,26,11,9,13,1,0,12,6,8,4,4,4,4,3,4,5,9,10,4,3,11,10,10,9,44,3,4,50,40,42,46,45,2,5,46,40,34,31,22,8,1,35,40,31,25,36,4,3,1,39,35,24,25,4,1,15,22,16,16,22,9,2,11,12,12,10,8,2,0,2,4,1,7,8,0,3,8,7,8,7,11,0,1,7,5,10,12,10,1,1,8,11,13,13,1,1,2,10,14,13,12,15,1,1,8,14,8,8,10,1,2,9,12,9,2,10,0,1,11,14,13,16,15,3,4,17,18,14,18,13,3,3,13,15,14,19,16,3,3,16,23,19,22,17,7,7,10,8,8,10,6,6,4,5,6,6,8,8,5,4,7,16,15,22,18,8,7,16,21,18,21,15,8,6,15,13,18,14,18,6,5,19,19,17,19,19,10,5,18,19,18,22,21,5,6,5,17,12,14,15,2,2,12,16,20,16,7,6,10,18,21,18,13,22,5,6,21,21,18,14,18,8,8,18,18,12,13,13,0,5,10,12,5,16,12,6,4,7,8,5,5,13,3,0
10:00,0,2,5,2,2,4,9,1,0,14,7,10,10,7,1,1,11,8,7,7,9,11,2,7,7,12,6,0,0,4,10,11,0,0,0,2,1,12,7,7,8,7,0,5,11,12,8,13,13,1,0,6,13,5,6,10,4,3,1,12,11,8,12,1,2,10,14,15,12,13,3,7,15,20,19,20,18,1,2,16,13,13,18,18,3,3,22,24,29,25,23,4,3,29,25,24,32,33,4,7,32,39,43,35,27,4,1,4,40,36,34,13,3,2,31,39,34,10,32,6,2,33,25,10,11,18,1,2,12,5,7,3,3,3,3,2,4,5,8,13,4,5,12,21,15,10,44,3,4,51,44,43,45,42,5,7,41,39,33,34,21,6,2,35,37,35,31,37,4,6,5,40,38,28,25,3,0,14,19,18,21,21,9,3,12,9,13,14,11,1,0,1,4,0,8,8,0,6,8,9,11,7,10,0,2,7,6,7,13,10,2,3,8,9,10,11,0,2,1,10,14,13,12,14,1,3,11,12,10,10,11,0,3,10,9,7,1,10,0,1,11,12,16,18,15,3,5,11,15,17,15,13,1,4,16,16,16,18,16,3,5,19,22,21,20,17,6,7,10,7,7,8,5,5,5,4,4,5,8,9,5,4,6,15,17,22,19,7,6,18,21,18,22,17,6,8,17,16,14,13,16,7,6,21,17,19,18,16,8,7,20,20,17,20,17,4,8,4,15,11,14,12,2,5,15,14,18,17,7,6,8,21,20,14,15,21,4,6,21,21,18,18,19,7,8,18,19,16,13,11,0,8,12,12,5,14,12,6,5,6,8,5,4,8,3,0
10:30,0,4,3,2,3,3,10,0,0,15,9,11,9,7,1,0,12,8,7,7,7,10,2,8,8,12,7,0,0,4,8,10,0,0,0,1,1,12,8,7,8,7,0,3,12,12,8,14,10,1,0,8,13,7,8,10,4,5,1,11,9,10,12,0,2,9,16,17,11,12,1,8,17,18,18,17,20,1,3,14,14,14,16,19,4,3,22,25,32,25,22,2,6,31,25,25,32,38,4,8,35,39,44,37,29,5,5,5,41,35,36,11,3,3,32,40,35,10,30,5,2,38,25,8,12,19,0,2,13,11,7,3,2,4,4,4,4,3,8,13,6,6,10,21,15,9,49,5,7,48,46,46,48,45,5,9,41,41,33,35,22,8,6,35,37,39,34,37,3,7,6,41,42,28,26,3,0,15,20,18,15,22,9,5,12,11,15,12,7,1,3,1,3,1,8,8,0,6,11,12,10,6,10,1,5,8,6,10,14,10,1,4,8,8,13,13,0,1,2,10,15,14,14,15,0,4,13,11,12,10,12,0,6,10,8,8,0,9,0,2,11,10,17,16,14,3,6,12,16,18,16,11,1,6,14,15,16,16,18,3,6,19,24,22,18,16,4,6,7,8,7,7,4,5,4,3,3,5,6,6,4,3,6,15,16,18,19,7,6,15,22,20,19,17,6,10,18,16,13,14,17,6,7,22,17,19,15,17,7,7,21,21,15,19,19,4,10,4,15,12,15,14,2,5,16,18,20,18,7,7,8,21,20,13,14,20,3,6,19,21,22,19,19,5,7,16,20,14,14,10,1,5,14,11,5,13,12,9,6,6,8,5,6,8,4,0
11:00,0,3,3,2,3,3,6,3,1,11,7,12,11,10,2,0,10,9,8,8,9,9,2,12,11,13,12,0,0,5,8,7,0,0,0,2,3,17,12,7,8,7,0,5,15,9,8,14,11,2,0,11,13,8,9,10,3,5,2,10,9,10,18,0,1,13,13,15,13,15,2,8,18,18,22,20,22,1,5,15,15,17,18,23,3,3,20,27,29,25,25,3,5,31,26,24,32,37,4,7,36,37,39,38,29,5,5,5,41,33,38,12,4,2,31,37,29,13,30,4,1,37,20,9,11,21,1,2,13,11,9,3,3,5,3,2,4,3,8,9,5,3,8,17,14,10,51,4,5,48,51,47,50,45,4,8,39,42,29,35,25,6,6,40,43,37,33,40,4,7,4,44,41,25,26,2,0,20,22,17,19,26,9,4,12,14,13,10,12,1,2,1,4,1,8,9,0,7,9,10,9,10,16,0,2,8,8,7,13,12,0,5,8,10,11,12,0,1,1,13,15,8,14,17,1,5,14,10,10,10,18,0,1,13,8,9,0,8,0,2,15,15,17,18,18,2,7,13,16,16,13,13,1,6,13,18,14,16,20,3,3,20,27,20,20,15,4,7,8,10,6,7,5,4,4,1,3,5,6,7,5,4,5,14,14,21,22,6,6,18,21,17,19,16,4,9,19,17,12,14,19,6,7,21,15,18,17,18,5,8,22,24,17,22,21,4,10,4,16,13,17,17,1,5,18,18,22,20,7,6,7,18,21,18,14,20,2,6,15,20,24,19,21,5,7,16,19,18,16,10,0,7,12,11,4,13,11,9,6,5,10,5,4,7,4,0
11:30,0,1,3,2,2,2,6,2,0,11,8,14,8,10,1,0,13,10,8,8,8,10,1,14,12,14,10,0,1,5,7,7,0,0,0,3,2,17,11,8,9,7,1,3,18,9,8,17,14,3,0,11,13,7,9,9,5,4,2,11,9,10,18,0,0,12,12,15,10,20,2,8,22,19,22,20,22,1,6,14,14,20,20,25,3,2,20,29,30,26,25,4,5,31,24,25,32,39,6,6,37,37,37,36,26,5,3,4,39,33,35,14,4,2,34,37,28,12,31,3,1,31,16,12,14,17,0,1,14,7,7,3,2,4,3,3,3,3,9,8,4,3,10,14,14,10,51,4,3,48,50,46,53,43,4,5,39,44,32,34,26,8,3,43,44,35,35,41,4,5,5,44,41,26,27,2,0,20,18,18,21,29,10,5,11,10,13,13,13,1,3,3,4,0,8,9,0,3,9,13,8,12,16,0,2,8,10,9,13,16,1,5,8,13,8,14,0,2,2,13,16,11,11,15,2,5,14,12,9,13,17,0,1,14,8,9,0,12,0,3,17,14,21,20,16,0,5,13,15,15,13,15,0,7,12,16,14,15,20,3,3,23,21,23,19,17,3,6,7,12,6,6,3,2,5,3,3,5,5,7,6,5,5,14,15,19,24,7,6,18,22,18,20,18,3,11,20,13,14,16,20,6,6,22,15,18,13,19,6,7,24,24,18,22,21,3,10,3,18,14,16,18,2,2,19,18,22,18,7,6,7,19,24,18,17,20,2,6,18,18,25,19,22,5,7,15,20,17,14,11,0,6,13,11,5,13,10,9,6,5,9,4,4,8,3,0
12:00,0,0,3,2,2,1,7,2,0,10,7,12,8,9,2,1,10,12,8,9,8,7,1,9,13,17,12,0,0,3,6,7,0,0,0,2,3,12,10,10,10,7,0,0,12,10,7,16,14,3,0,9,11,9,9,9,4,2,3,9,10,9,14,0,1,12,14,18,11,18,2,5,18,20,20,20,18,1,2,18,14,17,17,21,4,4,23,27,27,27,24,4,4,29,22,25,33,42,6,3,36,38,34,37,27,6,3,4,41,40,29,11,2,3,37,34,25,11,27,2,2,28,12,10,14,18,1,0,13,7,7,3,2,5,5,2,3,3,9,8,3,3,8,14,11,11,50,3,3,52,47,48,48,43,4,2,43,41,37,36,22,7,1,44,40,38,34,38,4,3,5,42,42,28,24,2,1,22,19,19,23,25,10,0,14,9,13,13,11,0,2,3,4,2,11,7,0,3,12,12,10,10,14,0,0,8,5,8,12,10,0,2,12,11,12,12,0,3,3,12,17,13,8,13,1,0,10,11,9,11,18,0,0,11,10,10,0,12,1,1,12,16,20,19,17,1,4,15,12,20,12,16,1,6,16,18,14,18,22,4,3,22,20,22,19,16,3,6,7,7,6,6,3,4,6,1,3,6,5,6,6,4,8,15,17,17,20,5,5,18,24,22,19,17,3,7,20,14,16,17,22,6,6,19,17,15,12,17,6,5,22,25,21,21,19,3,8,3,16,13,17,16,1,1,15,18,23,21,8,5,7,18,24,15,14,18,3,5,16,17,22,17,24,4,7,14,19,17,14,10,0,4,12,14,6,11,9,10,2,5,11,4,4,9,2,0
12:30,0,0,3,1,2,2,6,1,0,10,7,13,8,9,2,0,10,11,9,8,9,6,0,9,11,13,11,0,0,1,7,7,0,0,0,3,3,12,11,10,10,8,0,0,13,10,8,18,13,2,0,10,10,8,9,7,3,1,2,10,10,9,13,0,1,12,13,18,11,18,1,5,16,17,17,19,23,1,2,17,15,19,17,20,5,2,21,30,27,26,24,3,1,29,23,24,34,42,5,2,41,39,36,37,28,6,2,2,41,38,28,10,3,2,29,31,25,12,28,1,3,22,11,8,12,15,0,0,12,6,6,3,2,4,2,3,4,4,10,9,4,5,8,13,10,12,48,4,4,51,45,48,49,42,4,3,43,40,35,37,20,7,2,44,39,37,35,38,3,2,5,43,39,27,24,1,0,21,17,20,19,20,7,1,14,13,12,10,8,1,0,3,4,0,11,9,0,3,10,13,9,10,13,0,0,7,6,10,12,8,0,1,11,13,13,13,0,2,3,13,15,8,8,12,1,1,13,13,10,10,17,1,1,12,12,9,0,11,0,0,13,15,18,17,16,0,1,14,13,19,12,16,0,2,13,19,15,14,20,4,1,19,17,20,17,20,3,5,6,8,6,6,3,4,5,3,2,5,4,6,6,4,6,16,17,15,20,5,3,15,24,19,19,17,3,7,18,12,14,15,19,6,3,15,16,15,11,16,4,3,24,25,17,21,19,4,6,3,16,15,12,16,1,1,14,17,22,20,8,4,7,15,23,12,14,15,2,4,14,16,22,14,21,3,6,14,18,16,9,6,1,3,12,16,6,10,9,5,2,3,10,3,3,8,0,1
