,2025-03-24,2025-03-25,2025-03-26,2025-03-27,2025-03-28,2025-03-29,2025-03-30,2025-03-31,2025-04-01,2025-04-02,2025-04-03,2025-04-04,2025-04-05,2025-04-06,2025-04-07,2025-04-08,2025-04-09,2025-04-10,2025-04-11,2025-04-12,2025-04-13,2025-04-14,2025-04-15,2025-04-16,2025-04-17,2025-04-18,2025-04-19,2025-04-20,2025-04-21,2025-04-28,2025-04-29,2025-04-30,2025-05-01,2025-05-02,2025-05-03,2025-05-04,2025-05-05,2025-05-06,2025-05-07,2025-05-08,2025-05-09,2025-05-10,2025-05-11,2025-05-12,2025-05-19,2025-05-20,2025-05-21,2025-05-22,2025-05-23,2025-05-24,2025-05-25,2025-05-26,2025-05-27,2025-05-28,2025-05-29,2025-05-30,2025-05-31,2025-06-01,2025-06-02,2025-06-03,2025-06-04,2025-06-05,2025-06-06,2025-06-07,2025-06-08,2025-06-09,2025-06-10,2025-06-11,2025-06-12,2025-06-13,2025-06-14,2025-06-15,2025-06-16,2025-06-17,2025-06-18,2025-06-19,2025-06-20,2025-06-23,2025-06-24,2025-06-25,2025-06-26,2025-06-27,2025-06-28,2025-06-29,2025-06-30,2025-07-01,2025-07-02,2025-07-03,2025-07-04,2025-07-05,2025-07-06,2025-07-07,2025-07-08,2025-07-09,2025-07-10,2025-07-11,2025-07-12,2025-07-13,2025-07-14,2025-07-15,2025-07-16,2025-07-17,2025-07-18,2025-07-19,2025-07-20,2025-07-21,2025-07-22,2025-07-23,2025-07-24,2025-07-25,2025-07-26,2025-07-27,2025-07-28,2025-07-29,2025-07-30,2025-07-31,2025-08-01,2025-08-02,2025-08-03,2025-08-04,2025-08-05,2025-08-06,2025-08-07,2025-08-08,2025-08-09,2025-08-10,2025-08-11,2025-08-12,2025-08-13,2025-08-14,2025-08-15,2025-08-16,2025-08-17,2025-08-18,2025-08-19,2025-08-20,2025-08-21,2025-08-22,2025-08-23,2025-08-24,2025-08-25,2025-08-26,2025-08-27,2025-08-28,2025-08-29,2025-08-30,2025-08-31,2025-09-01,2025-09-02,2025-09-03,2025-09-04,2025-09-05,2025-09-06,2025-09-07,2025-09-08,2025-09-09,2025-09-10,2025-09-11,2025-09-12,2025-09-13,2025-09-14,2025-09-15,2025-09-16,2025-09-17,2025-09-18,2025-09-19,2025-09-20,2025-09-21,2025-09-22,2025-09-23,2025-09-24,2025-09-25,2025-09-26,2025-09-27,2025-09-28,2025-09-29,2025-09-30,2025-10-01,2025-10-02,2025-10-03,2025-10-04,2025-10-05,2025-10-06,2025-10-07,2025-10-08,2025-10-09
05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026666666666666666,0.0,0.0,0.0,0.0023333333333333335,0.0,0.0,0.0,0.004,0.005666666666666667,0.0,0.0,,,0.0,0.0,0.0026666666666666666,0.0,0.0,,0.0,0.0023333333333333335,0.005333333333333333,0.0,0.004666666666666667,0.0,0.0,0.0,0.004,0.0016666666666666668,0.0023333333333333335,0.0,0.0,0.0,0.006333333333333333,0.004666666666666667,0.005666666666666667,0.006333333333333333,0.114,0.0033333333333333335,0.006,0.005666666666666667,0.001,0.0,0.0,0.0033333333333333335,0.0,0.0016666666666666668,0.0033333333333333335,0.008666666666666666,0.0,0.0,,0.0,0.0,0.0,0.004666666666666667,0.005666666666666667,0.24933333333333335,0.005333333333333333,0.0033333333333333335,0.006333333333333333,0.0,0.0,0.0026666666666666666,0.0,0.0,0.0,0.0026666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.005666666666666667,0.0,0.005666666666666667,0.009333333333333334,0.004666666666666667,0.0,0.0023333333333333335,0.0,0.006333333333333333,0.0026666666666666666,0.0023333333333333335,0.0,0.0,0.005333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026666666666666666,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0026666666666666666,0.0,0.15966666666666668,0.0,0.0,0.0,0.0,0.004666666666666667,0.0033333333333333335,0.10266666666666667,0.0,0.004333333333333333,0.0,0.217,0.0,0.007,0.0023333333333333335,0.7606666666666667,0.9836666666666666,0.0033333333333333335,0.0,,,0.0,0.8096666666666666,0.9756666666666667,0.0,0.005666666666666667,,0.0,0.0023333333333333335,1.3679999999999999,0.0033333333333333335,0.6466666666666666,0.004,0.0,0.0033333333333333335,0.785,0.005666666666666667,0.7996666666666666,0.0023333333333333335,0.0,0.0,1.2956666666666665,0.1713333333333333,0.9006666666666666,1.181,1.2946666666666669,0.6576666666666667,0.0,1.0476666666666667,0.005333333333333333,0.0023333333333333335,0.007,1.079,0.0023333333333333335,0.0026666666666666666,0.9920000000000001,0.9433333333333334,0.4236666666666667,0.0,,0.0033333333333333335,0.0026666666666666666,0.5523333333333333,0.005666666666666667,1.5526666666666666,1.281,0.8826666666666667,0.008666666666666666,0.007,0.19366666666666668,0.007666666666666667,0.4106666666666667,0.0026666666666666666,0.6333333333333333,0.006333333333333333,0.497,0.0,0.0,0.0,0.0,0.006333333333333333,0.0026666666666666666,0.004333333333333333,0.004666666666666667,1.0706666666666667,1.0946666666666667,0.5853333333333333,0.503,0.794,0.5353333333333333,0.35,0.35866666666666663,0.4583333333333333,0.005333333333333333,0.0,0.626,0.303,0.0023333333333333335,0.0026666666666666666,0.0,0.0,0.2773333333333333,0.004,0.0026666666666666666,0.0033333333333333335,0.0,0.007,0.381,0.0,,0.0,0.0,0.0033333333333333335,0.20766666666666664,0.10466666666666667,0.005333333333333333,0.0,0.35500000000000004,0.8516666666666667,0.0,0.01,0.3596666666666667,0.004666666666666667,0.0,0.0026666666666666666,0.0,0.338,0.0,0.14733333333333334,0.0,0.01,0.004,0.0,0.0033333333333333335,0.0,0.0,0.007666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.006333333333333333,0.0,0.004666666666666667,0.004666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:30,0.0,0.4646666666666667,0.0023333333333333335,0.572,0.0,0.0,0.001,0.8816666666666666,0.0,0.0,0.0,1.0856666666666668,1.2243333333333333,0.004666666666666667,0.0033333333333333335,1.0013333333333334,0.8106666666666666,1.1366666666666667,0.0,0.0,0.0,0.0,0.0023333333333333335,0.574,1.6406666666666667,0.0,0.5086666666666667,0.004,1.9486666666666668,0.004,1.1136666666666666,0.004,1.1593333333333333,2.6853333333333333,0.7706666666666667,0.0,,,0.0,2.3006666666666664,2.2209999999999996,0.0,2.5436666666666667,,0.0,0.008666666666666666,2.062666666666667,0.005,2.3093333333333335,0.3733333333333333,0.0026666666666666666,0.6796666666666666,2.1296666666666666,0.007,2.4506666666666663,0.007666666666666667,0.0033333333333333335,0.004333333333333333,2.424,1.5136666666666665,1.4140000000000001,2.408,2.001,1.988,0.28300000000000003,2.1456666666666666,0.5046666666666667,0.242,0.636,2.2319999999999998,0.004666666666666667,0.004,2.1016666666666666,2.195,2.1386666666666665,0.007,,0.007,0.0033333333333333335,1.8576666666666668,0.729,2.5966666666666667,1.5539999999999998,2.0536666666666665,1.254,0.863,1.6356666666666666,1.2193333333333334,1.3606666666666667,0.006333333333333333,1.958,1.2453333333333334,1.0676666666666668,0.7183333333333334,0.0,0.0,0.004,0.7140000000000001,0.005333333333333333,0.0026666666666666666,0.6403333333333333,2.0596666666666668,2.1123333333333334,1.8,1.8766666666666665,1.0290000000000001,1.8590000000000002,1.6666666666666667,1.761,2.1206666666666667,1.296,0.5263333333333333,2.0673333333333335,1.6063333333333332,0.005333333333333333,0.6080000000000001,0.5343333333333333,0.29866666666666664,1.6846666666666665,0.0033333333333333335,1.0070000000000001,0.0,0.004666666666666667,0.46033333333333337,1.698,0.0,,0.0026666666666666666,0.004,0.38866666666666666,0.9540000000000001,1.5590000000000002,0.008666666666666666,0.007,1.189,1.9903333333333333,1.1913333333333334,0.7673333333333333,1.3909999999999998,1.3993333333333333,0.0,0.0033333333333333335,0.14066666666666666,1.1039999999999999,1.1733333333333333,1.0566666666666666,0.0026666666666666666,0.722,1.0786666666666667,0.0,0.0,0.0,0.005333333333333333,1.191,0.0,0.0,0.0023333333333333335,0.0,0.004,0.0,0.5686666666666667,0.0,1.0106666666666666,0.692,0.0026666666666666666,1.0103333333333333,0.0,0.6016666666666667,0.7776666666666666,0.5013333333333334,0.305,0.0026666666666666666,0.7253333333333334,,,0.0,0.7,0.0,0.9613333333333334,0.5076666666666667,0.009000000000000001,0.0,0.0,0.0,0.0,0.0026666666666666666
07:00,1.0386666666666666,2.1076666666666664,0.006333333333333333,1.083,0.0,0.0,0.7586666666666666,2.4556666666666667,0.0023333333333333335,0.0,0.0023333333333333335,2.7439999999999998,2.6986666666666665,1.4223333333333334,0.33166666666666667,2.1013333333333333,2.438,2.1606666666666663,0.0033333333333333335,0.0,0.0,0.0,0.523,1.6883333333333332,2.859666666666667,0.843,1.8553333333333333,0.005666666666666667,3.136,0.007,2.985,0.47100000000000003,2.246,2.963,2.747666666666667,0.6086666666666666,,,0.0,3.5383333333333336,3.206,0.0,3.872666666666667,,0.0023333333333333335,0.11699999999999999,3.0660000000000003,0.004,3.445666666666667,1.2696666666666665,0.007666666666666667,1.189,3.1430000000000002,1.472,3.5116666666666663,0.007,0.005666666666666667,0.48000000000000004,3.4156666666666666,2.0206666666666666,1.7943333333333333,3.5463333333333336,3.283666666666667,2.9996666666666667,1.3166666666666667,3.263,1.5986666666666667,0.25366666666666665,1.2169999999999999,3.3609999999999998,0.006333333333333333,0.7703333333333333,3.183333333333333,3.442,3.1963333333333335,0.006333333333333333,,0.9796666666666667,0.0,2.247333333333333,1.5270000000000001,2.6839999999999997,3.3726666666666665,3.021,2.567333333333333,1.3906666666666667,2.5933333333333333,2.8040000000000003,2.627666666666667,0.526,1.6016666666666666,2.711,1.8676666666666668,1.834,0.008,0.0016666666666666668,0.007333333333333333,2.1873333333333336,0.0,0.4486666666666667,1.462,2.2623333333333333,2.9276666666666666,2.6013333333333337,2.783,1.9313333333333333,2.534666666666667,2.743666666666667,2.8213333333333335,3.034666666666667,2.267333333333333,1.1726666666666667,2.703333333333333,2.663,0.49,1.3706666666666665,1.7073333333333334,0.225,2.7613333333333334,0.004666666666666667,2.0636666666666668,0.0,0.40299999999999997,1.2626666666666668,2.7936666666666667,0.0,,0.0,1.7596666666666667,1.3556666666666668,3.1743333333333337,2.7079999999999997,0.76,1.6320000000000001,1.213666666666667,2.8556666666666666,2.189333333333333,1.8013333333333332,2.4356666666666666,2.305333333333333,0.0,0.035666666666666666,2.11,1.9383333333333332,1.939,2.2873333333333337,0.5753333333333334,1.6523333333333334,2.2680000000000002,0.0,0.21866666666666665,0.0033333333333333335,0.4746666666666667,2.489,0.0,0.0,0.0,0.0,0.442,0.0033333333333333335,1.79,0.0,1.4096666666666666,1.6683333333333332,0.0,2.538,0.0,1.3723333333333334,2.393666666666667,0.9916666666666667,1.7486666666666666,0.315,2.2216666666666667,,,0.7066666666666667,2.283333333333333,0.0,2.573,2.074,0.7553333333333333,0.004,0.3016666666666667,0.006333333333333333,0.004666666666666667,0.187
07:30,2.252666666666667,3.429666666666667,0.9653333333333334,2.824,0.006333333333333333,0.0,1.2346666666666666,3.8743333333333334,1.4823333333333333,0.004666666666666667,0.004,4.117333333333333,4.001,2.214,2.634,3.4256666666666664,1.207,3.5483333333333333,0.004,0.004,0.0,0.0,1.3646666666666667,3.558,3.9486666666666665,1.578,2.871666666666667,0.7419999999999999,3.6246666666666667,0.6396666666666667,0.414,1.8026666666666666,2.6653333333333333,2.016,3.8400000000000003,1.4833333333333334,,,0.0016666666666666668,4.664666666666666,3.952,0.0026666666666666666,1.9263333333333332,,0.004,0.26066666666666666,3.921666666666667,0.0,4.444,0.5673333333333334,0.6623333333333333,2.225,3.932,3.0683333333333334,4.517333333333334,0.005666666666666667,0.004,2.0349999999999997,4.521,2.208666666666667,3.1823333333333332,4.535333333333333,4.342,4.065,1.8533333333333333,3.725,2.206,0.058666666666666666,1.5653333333333335,4.437333333333333,0.01,1.502,4.303333333333333,4.658,4.144666666666667,0.5753333333333334,,1.032,0.0033333333333333335,2.969666666666667,2.614,2.6473333333333335,4.565333333333333,3.902,1.496,2.679333333333333,3.2856666666666663,3.602333333333333,3.457666666666667,1.2886666666666666,3.542666666666667,2.7060000000000004,2.8376666666666663,2.405333333333333,0.0033333333333333335,0.004,0.008333333333333333,3.0743333333333336,0.004666666666666667,0.19433333333333333,2.425,3.8810000000000002,4.140333333333333,3.8346666666666667,3.7936666666666667,1.694,3.871666666666667,3.695333333333333,3.823666666666667,3.89,3.622,1.4253333333333333,3.134,3.6443333333333334,2.0140000000000002,0.8019999999999999,1.1816666666666669,0.7553333333333333,3.766,0.822,3.1123333333333334,0.0,0.6739999999999999,2.0126666666666666,3.6506666666666665,0.001,,0.19733333333333333,4.0023333333333335,3.2186666666666666,3.7963333333333336,2.682666666666667,2.8073333333333332,3.6,2.1373333333333333,3.92,3.5506666666666664,3.4166666666666665,3.5996666666666663,3.4503333333333335,0.0023333333333333335,1.3359999999999999,3.2123333333333335,3.4716666666666667,3.403,3.4496666666666664,0.21933333333333332,2.7430000000000003,3.4410000000000003,0.0,1.0356666666666667,0.0,0.789,3.6273333333333335,0.0,0.0,0.004666666666666667,0.0,0.06166666666666667,0.005333333333333333,2.741,0.004,2.9883333333333337,3.322666666666666,0.0,3.8066666666666666,0.004,0.006333333333333333,3.658333333333333,3.058333333333333,1.1646666666666665,3.5773333333333333,3.4436666666666667,,,3.613,3.497333333333333,0.006333333333333333,3.1189999999999998,3.3703333333333334,1.0883333333333334,0.008333333333333333,0.6063333333333334,0.5706666666666667,0.646,1.6036666666666666
08:00,3.7503333333333333,4.460333333333334,2.4386666666666668,1.8103333333333333,0.8290000000000001,0.005666666666666667,3.7016666666666667,4.693333333333333,1.7630000000000001,0.006333333333333333,0.008666666666666666,5.38,5.232666666666666,3.2070000000000003,4.696333333333333,4.462999999999999,0.09333333333333332,4.297,0.8366666666666667,0.004,0.0023333333333333335,0.0,1.2803333333333335,3.010666666666667,5.035,2.7843333333333335,4.0103333333333335,1.887,5.593999999999999,1.2153333333333334,1.5176666666666667,2.3106666666666666,4.9943333333333335,4.851333333333333,5.516,2.872666666666667,,,0.0023333333333333335,5.664666666666666,4.4830000000000005,0.0023333333333333335,2.46,,0.439,2.5709999999999997,4.923666666666667,0.292,5.473,0.8256666666666667,1.181,2.73,4.122333333333334,2.469333333333333,5.484333333333334,0.7256666666666667,0.006333333333333333,2.931,5.4590000000000005,2.701,4.128333333333333,5.375666666666667,4.640666666666666,5.193333333333333,2.656,5.108333333333333,4.0520000000000005,1.0613333333333332,2.4716666666666667,5.357333333333333,0.783,1.9933333333333332,3.533,5.134333333333333,5.048333333333333,1.3513333333333333,,1.2650000000000001,0.004666666666666667,2.7920000000000003,2.411,4.4959999999999996,4.680000000000001,4.788,4.4703333333333335,2.5953333333333335,4.8646666666666665,4.807333333333333,4.333666666666667,1.3226666666666667,4.7043333333333335,4.474333333333333,3.1753333333333336,2.746,0.007,0.004666666666666667,0.8896666666666666,3.1069999999999998,0.7553333333333333,0.005333333333333333,2.902,5.905333333333333,5.143666666666666,4.306333333333333,4.746666666666667,4.831666666666666,4.691999999999999,4.617999999999999,4.735333333333333,4.482,4.880333333333334,3.424,2.772666666666667,4.571666666666667,3.2863333333333333,0.01633333333333333,1.5396666666666665,1.7553333333333334,4.662000000000001,1.0556666666666668,3.0083333333333333,0.0033333333333333335,0.719,5.229333333333333,4.7540000000000004,0.4296666666666667,,0.0,4.8646666666666665,2.8616666666666664,3.818,2.8896666666666664,4.3566666666666665,4.522333333333333,3.646333333333333,3.5043333333333333,2.945666666666667,2.914,4.512,4.426,0.005333333333333333,2.2520000000000002,4.310333333333333,4.841666666666667,3.527,4.414,1.3526666666666667,4.3646666666666665,4.486666666666666,0.766,0.8746666666666667,0.0023333333333333335,1.3063333333333333,4.689666666666667,0.0,0.8119999999999999,0.5503333333333332,0.0,0.0026666666666666666,0.0,3.76,0.5833333333333334,4.582333333333334,4.636333333333334,0.0,4.935666666666666,0.004666666666666667,0.6933333333333334,4.775333333333333,4.840333333333334,2.146333333333333,5.301333333333333,4.53,,,4.161666666666666,4.5793333333333335,0.005666666666666667,3.7323333333333335,3.9726666666666666,0.9433333333333334,1.0773333333333333,1.3953333333333333,0.442,1.137,2.3983333333333334
08:30,5.887333333333333,5.516,4.717666666666667,2.04,1.213,0.0026666666666666666,4.940666666666667,4.099,1.3176666666666668,0.008333333333333333,0.0023333333333333335,6.454666666666666,6.190666666666667,3.632,5.165,5.4623333333333335,5.302666666666667,4.049,1.7233333333333334,0.005333333333333333,0.0023333333333333335,0.0026666666666666666,0.7956666666666667,4.034,5.950333333333333,3.384,5.425333333333333,1.9096666666666666,6.539666666666666,1.887,2.7516666666666665,2.2209999999999996,6.3613333333333335,5.458666666666667,6.607,4.099666666666667,,,0.15033333333333332,6.523666666666667,4.78,0.004,5.9656666666666665,,1.4729999999999999,2.643666666666667,5.754666666666666,1.2710000000000001,6.2556666666666665,1.4743333333333333,1.2686666666666668,3.1863333333333332,3.5323333333333333,3.7606666666666664,6.329,1.2590000000000001,0.3443333333333333,3.253,6.201666666666667,4.0296666666666665,3.759333333333333,6.1466666666666665,5.448333333333333,5.925,3.339,5.509333333333333,5.0376666666666665,0.1396666666666667,2.9636666666666667,6.327,0.9570000000000001,3.961,5.6273333333333335,6.098,5.8469999999999995,0.24000000000000002,,2.326,1.6496666666666668,4.836333333333333,3.834,5.604,5.902333333333333,5.649333333333333,4.542666666666666,2.982666666666667,5.796666666666667,5.205333333333333,5.611666666666666,0.9233333333333333,5.444999999999999,5.340999999999999,3.2456666666666667,3.9026666666666667,0.24533333333333335,0.0033333333333333335,1.281,5.319999999999999,1.575,0.4393333333333333,3.021,5.437666666666667,6.157333333333333,4.065333333333333,5.5360000000000005,5.505,5.446,5.401333333333333,5.514666666666667,5.163333333333333,5.729,4.028333333333333,2.4733333333333336,5.366666666666666,5.790333333333334,0.008666666666666666,6.015,2.441333333333333,5.320333333333334,0.8196666666666667,3.597666666666667,0.004666666666666667,1.1316666666666668,5.888333333333334,6.1033333333333335,0.18166666666666667,,0.0026666666666666666,4.928,3.372333333333333,3.7613333333333334,5.6770000000000005,5.173,5.882666666666666,5.182,4.088666666666667,4.394666666666667,3.2613333333333334,5.401666666666667,5.310333333333333,0.539,3.616333333333333,5.596666666666667,5.25,2.9040000000000004,4.133666666666667,0.8573333333333333,3.739,5.311333333333334,2.1926666666666668,1.3653333333333333,0.01,1.865,5.495333333333334,0.0,0.9353333333333335,1.0766666666666667,0.0023333333333333335,0.5993333333333334,0.0033333333333333335,4.793333333333334,0.64,5.465333333333334,5.6866666666666665,0.0,5.904333333333333,0.24633333333333332,2.8266666666666667,5.690333333333333,4.399333333333333,4.739333333333334,3.6123333333333334,5.4959999999999996,,,5.526666666666667,5.531000000000001,0.8496666666666666,5.521333333333333,4.0536666666666665,1.4909999999999999,1.1043333333333334,2.034,1.2026666666666666,1.22,2.6726666666666667
09:00,6.2363333333333335,6.426666666666667,4.531000000000001,4.564333333333334,2.9463333333333335,0.005666666666666667,6.620666666666667,4.9479999999999995,0.75,0.0,0.0033333333333333335,7.949666666666666,7.153333333333333,6.171,7.2139999999999995,6.463666666666667,6.4719999999999995,3.453333333333333,4.485,0.8606666666666667,0.0033333333333333335,0.004666666666666667,4.645333333333334,4.793,6.693666666666667,3.8146666666666667,6.563,2.1963333333333335,7.025666666666667,2.744333333333333,1.863,3.3040000000000003,7.002666666666667,6.685333333333333,7.5169999999999995,3.798,,,1.6653333333333333,7.3133333333333335,4.912000000000001,0.4406666666666667,7.260000000000001,,2.3593333333333333,0.8076666666666666,6.321333333333333,1.0746666666666667,6.728666666666667,1.835,1.9183333333333332,4.126333333333333,4.679333333333333,6.012666666666666,7.005,1.5203333333333333,0.7556666666666666,3.7079999999999997,6.932333333333333,2.099333333333333,6.111999999999999,7.0136666666666665,6.2540000000000004,6.75,3.4626666666666663,6.2266666666666675,5.343666666666667,0.6326666666666667,2.9650000000000003,4.953333333333333,0.9453333333333334,3.4583333333333335,5.473333333333333,6.721333333333333,6.461666666666667,1.4643333333333333,,2.308333333333333,1.339,6.185333333333333,5.323333333333333,6.299,5.426666666666667,6.433000000000001,5.7043333333333335,3.529333333333333,6.176666666666667,6.185333333333333,5.266,1.564,6.0873333333333335,6.109333333333334,3.948,3.701,1.5599999999999998,0.004666666666666667,0.9743333333333334,4.958666666666667,2.5166666666666666,1.5706666666666667,2.666,3.823,4.477,3.0893333333333337,6.247333333333333,6.157333333333333,6.114999999999999,6.033333333333333,6.167333333333334,5.562,6.185333333333333,6.2363333333333335,2.8273333333333333,6.053333333333333,5.1080000000000005,0.42400000000000004,5.425333333333333,5.137333333333333,6.0456666666666665,1.1900000000000002,6.11,0.004666666666666667,1.4936666666666667,1.6303333333333334,6.384333333333333,0.956,,0.303,6.399666666666667,2.967,4.6066666666666665,6.342,5.9303333333333335,5.634666666666666,6.4350000000000005,6.033333333333333,4.95,3.368666666666667,6.034000000000001,5.991,0.7653333333333333,5.633666666666667,6.336333333333333,6.307333333333333,3.6326666666666667,5.768666666666666,0.10733333333333332,4.203666666666667,5.997333333333333,2.3233333333333333,1.404,0.009333333333333334,4.822666666666667,6.235,0.003,0.24533333333333335,1.9703333333333333,0.581,0.913,0.0,7.135000000000001,1.0663333333333334,5.501666666666667,6.002666666666666,0.0,6.674666666666667,1.3719999999999999,1.8973333333333333,6.526333333333333,5.861000000000001,6.635666666666666,1.7656666666666667,6.420333333333334,,,6.257000000000001,6.289333333333333,1.2066666666666668,6.3053333333333335,5.438666666666666,2.76,2.7026666666666666,2.573,2.7543333333333333,4.4896666666666665,3.0076666666666667
09:30,3.7703333333333333,6.821,4.732333333333333,6.863333333333333,2.5933333333333333,0.007,7.225666666666667,7.288333333333333,0.018666666666666668,0.7773333333333333,0.192,7.359,7.8726666666666665,6.378,7.463333333333334,7.313666666666666,5.896333333333333,3.5736666666666665,3.9733333333333336,1.307,0.004,0.004666666666666667,3.3303333333333334,4.686000000000001,7.275666666666667,3.6256666666666666,7.014666666666667,2.6146666666666665,8.044,3.597,5.076,5.366,6.383,6.830333333333333,8.114333333333333,6.121333333333334,,,4.2603333333333335,7.8966666666666665,5.462000000000001,1.2506666666666668,3.695666666666667,,4.810333333333333,0.0,6.096333333333333,1.6286666666666667,6.807666666666666,1.643,2.531,4.824,5.602,5.674,7.542333333333334,1.4663333333333335,0.5820000000000001,3.842,7.538666666666667,4.481,5.417,7.448333333333333,7.1466666666666665,7.3453333333333335,2.9513333333333334,7.077666666666667,6.124,1.8116666666666668,3.0926666666666667,7.558333333333334,1.0916666666666666,5.640666666666666,4.383333333333334,7.25,6.965,4.433333333333334,,2.5286666666666666,2.2243333333333335,7.069,4.951666666666667,4.811333333333334,7.540666666666667,6.928666666666667,5.084333333333333,4.102,6.861000000000001,6.849333333333333,5.032,3.0246666666666666,6.690333333333333,6.647,3.478666666666667,5.105333333333333,1.4476666666666667,0.372,0.884,7.387666666666666,4.098333333333334,1.5053333333333332,5.0906666666666665,3.069666666666667,6.202,4.5553333333333335,6.8116666666666665,6.799333333333333,6.604,6.354333333333333,6.732,6.732666666666666,6.718333333333334,5.821,4.203333333333333,6.594333333333333,6.709333333333333,2.180740740740741,5.583666666666667,3.812,6.856,0.8276666666666667,4.311000000000001,0.0026666666666666666,2.756333333333333,0.7966666666666666,6.9526666666666666,0.8876666666666666,,1.3106666666666666,6.251,3.3426666666666667,5.845666666666667,5.510000000000001,6.435666666666666,5.350666666666667,3.258666666666667,7.281333333333333,4.427333333333333,5.508333333333334,6.566999999999999,6.573333333333333,0.6146666666666667,6.345666666666667,3.3313333333333333,6.3116666666666665,2.4713333333333334,6.394333333333333,0.009333333333333334,5.318333333333333,6.5906666666666665,4.725666666666667,1.1333333333333333,0.09733333333333333,7.131,6.7683333333333335,0.7100000000000001,0.0033333333333333335,2.337,1.5013333333333334,0.436,0.3063333333333333,5.688666666666666,1.3203333333333334,6.7363333333333335,5.584333333333333,0.008333333333333333,7.303666666666667,0.9753333333333334,4.958,7.212000000000001,5.054,6.731333333333334,3.6606666666666667,7.0456666666666665,,,6.928666666666667,6.896333333333333,0.646,6.8406666666666665,4.451666666666667,4.835666666666667,3.0403333333333333,3.6353333333333335,1.369,3.6510000000000002,4.433333333333334
10:00,5.034666666666666,6.815333333333333,7.943333333333333,7.438666666666666,3.8756666666666666,0.228,8.174,4.7843333333333335,0.0026666666666666666,1.4776666666666667,0.99,5.588,8.386000000000001,6.8533333333333335,7.415333333333334,7.822,3.0516666666666667,3.0403333333333333,2.111333333333333,4.378666666666667,0.005333333333333333,0.004666666666666667,1.48,3.1696666666666666,7.8,3.1516666666666664,7.23,2.771333333333333,8.641666666666667,4.720666666666667,8.729999999999999,3.568,7.764666666666667,6.772666666666667,8.330666666666666,6.867,,,4.461666666666667,8.351666666666667,6.397666666666667,1.421,3.220666666666667,,6.281333333333333,4.235,7.1,0.8286666666666667,6.971333333333334,2.5616666666666665,2.2863333333333333,4.515333333333333,6.412333333333334,8.199,7.699666666666667,1.5703333333333334,0.8166666666666667,4.842666666666667,7.924333333333333,3.3483333333333336,2.8733333333333335,6.2860000000000005,7.156333333333333,7.339333333333333,4.814333333333334,7.519333333333334,6.843666666666667,1.9833333333333334,3.2306666666666666,8.379666666666667,0.9573333333333333,7.235,6.6866666666666665,7.6546666666666665,7.406333333333333,4.461666666666667,,5.093999999999999,2.8256666666666663,7.259666666666666,5.7123333333333335,7.111,7.732666666666666,7.3726666666666665,3.1883333333333335,4.48,7.193666666666667,7.351,6.838333333333334,5.87,6.291,6.981,5.665,3.6883333333333335,0.9566666666666667,0.006333333333333333,0.722,6.878,2.779333333333333,1.287,7.473,1.601,6.645333333333334,5.705333333333333,7.2733333333333325,7.203,7.003333333333333,7.263,7.211,7.0889999999999995,6.8133333333333335,6.889333333333334,7.025333333333333,7.020333333333332,7.305666666666666,,5.829,5.096666666666667,3.5533333333333332,0.971,6.684333333333333,0.5643333333333334,1.3279999999999998,2.260666666666667,7.446,1.2109999999999999,,1.436,4.940666666666667,4.0456666666666665,2.8546666666666667,3.6576666666666666,6.2396666666666665,5.381333333333333,2.723,7.292,5.634333333333333,6.222333333333333,6.981333333333334,7.116,0.8326666666666667,6.6353333333333335,6.338666666666667,4.484333333333334,3.332333333333333,7.367666666666667,0.5616666666666668,5.976,7.043333333333334,7.7266666666666675,0.18733333333333332,2.445333333333333,6.822666666666667,7.301,1.5876666666666668,2.485666666666667,2.4276666666666666,2.0086666666666666,1.2526666666666666,1.5166666666666666,7.114,1.5650000000000002,7.201333333333333,2.563,0.0,7.688666666666666,1.4056666666666666,6.819999999999999,7.569,4.397,4.629333333333333,1.7266666666666666,7.208,,,7.393,7.354,0.0,7.236000000000001,6.364999999999999,6.210666666666667,2.3036666666666665,2.021,0.8113333333333334,7.035,
