,2025-03-27,2025-03-28,2025-03-29,2025-03-30,2025-03-31,2025-04-01,2025-04-02,2025-04-03,2025-04-04,2025-04-05,2025-04-06,2025-04-07,2025-04-08,2025-04-09,2025-04-10,2025-04-11,2025-04-12,2025-04-13,2025-04-14,2025-04-15,2025-04-16,2025-04-17,2025-04-18,2025-04-19,2025-04-20,2025-04-21,2025-04-22,2025-04-23,2025-04-24,2025-04-25,2025-04-26,2025-04-27,2025-04-28,2025-05-01,2025-05-02,2025-05-03,2025-05-04,2025-05-05,2025-05-06,2025-05-07,2025-05-08,2025-05-13,2025-05-14,2025-05-15,2025-05-16,2025-05-17,2025-05-18,2025-05-19,2025-05-22,2025-05-23,2025-05-26,2025-05-27,2025-05-28,2025-05-29,2025-05-30,2025-05-31,2025-06-01,2025-06-02,2025-06-04,2025-06-05,2025-06-06,2025-06-07,2025-06-08,2025-06-09,2025-06-10,2025-06-11,2025-06-12,2025-06-13,2025-06-14,2025-06-15,2025-06-16,2025-06-17,2025-06-18,2025-06-20,2025-06-21,2025-06-22,2025-06-23,2025-06-24,2025-06-25,2025-06-27,2025-06-28,2025-06-29,2025-06-30,2025-07-02,2025-07-03,2025-07-04,2025-07-05,2025-07-06,2025-07-07,2025-07-14,2025-07-15,2025-07-17,2025-07-18,2025-07-20,2025-07-23,2025-07-25,2025-07-26,2025-07-27,2025-07-28,2025-07-29,2025-07-30,2025-07-31,2025-08-03,2025-08-04,2025-08-05,2025-08-06,2025-08-07,2025-08-08,2025-08-09,2025-08-10,2025-08-11,2025-08-15,2025-08-16,2025-08-17,2025-08-18,2025-08-19,2025-08-20,2025-08-21,2025-08-22,2025-08-23,2025-08-24,2025-08-25,2025-08-26,2025-08-27,2025-08-28,2025-08-31,2025-09-01,2025-09-03,2025-09-04,2025-09-05,2025-09-08,2025-09-09,2025-09-10,2025-09-11,2025-09-12,2025-09-13,2025-09-14,2025-09-15,2025-09-16,2025-09-17,2025-09-18,2025-09-19,2025-09-20,2025-09-21,2025-09-22,2025-09-23,2025-09-24,2025-09-26,2025-09-27,2025-09-28,2025-09-29,2025-09-30,2025-10-01,2025-10-02,2025-10-03,2025-10-04,2025-10-05,2025-10-06,2025-10-08,2025-10-09
05:30,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0026666666666666666,0.0023333333333333335,,0.005333333333333333,0.004666666666666667,0.0033333333333333335,0.0,,0.0,0.0,0.0026666666666666666,0.0026666666666666666,0.005666666666666667,0.0,0.004,0.0,0.005666666666666667,0.0,0.0,0.0033333333333333335,0.0,0.007666666666666667,0.0033333333333333335,0.005666666666666667,0.0,0.0,0.0016666666666666668,0.005333333333333333,0.0,0.0026666666666666666,0.007666666666666667,0.0026666666666666666,0.004,0.0,0.0,,0.004666666666666667,0.004,0.0,0.005333333333333333,0.0026666666666666666,0.0026666666666666666,0.004,0.0026666666666666666,0.004666666666666667,0.005666666666666667,0.0026666666666666666,0.0,0.0,0.0033333333333333335,0.005333333333333333,0.0016666666666666668,0.005333333333333333,0.0033333333333333335,0.0,0.0033333333333333335,0.0016666666666666668,0.004666666666666667,0.0026666666666666666,0.0,0.0033333333333333335,0.0,0.005333333333333333,0.0026666666666666666,0.0,0.0,0.0,0.0,0.0023333333333333335,0.005333333333333333,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,,0.0,0.0,0.0016666666666666668,,0.0,0.0,0.0,0.0,0.0026666666666666666,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
06:00,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0036666666666666666,0.003,0.0,,0.0,0.004,0.007666666666666666,0.0016666666666666668,0.0,0.0,0.0,0.005333333333333333,0.004666666666666667,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0,,0.004,0.0,0.0,0.0,0.007666666666666667,0.005666666666666667,,0.3623333333333333,0.32099999999999995,0.005666666666666667,0.0,,0.0033333333333333335,0.0,0.007,0.005666666666666667,0.36000000000000004,0.0026666666666666666,0.3526666666666667,0.004,0.0,0.0,0.006666666666666667,0.005666666666666667,0.0,0.41933333333333334,0.006666666666666667,0.01,0.0,0.0,0.0,0.032,1.1186666666666667,0.004666666666666667,0.5726666666666667,0.04133333333333333,0.007666666666666667,0.004,0.004666666666666667,,0.007666666666666667,0.008333333333333333,0.0023333333333333335,0.004666666666666667,0.004,0.004666666666666667,0.004,0.3253333333333333,0.26166666666666666,0.6859999999999999,0.006333333333333333,0.005666666666666667,0.189,0.6926666666666667,0.38566666666666666,0.005333333333333333,0.0,0.006333333333333333,0.005666666666666667,0.3043333333333333,0.0026666666666666666,0.005333333333333333,0.008666666666666666,0.0,0.006333333333333333,0.0,0.16466666666666666,0.007,0.0026666666666666666,0.0,0.0036666666666666666,0.004666666666666667,0.004,0.007,0.0033333333333333335,0.0,0.004,,0.0,0.0026666666666666666,0.0,0.004666666666666667,0.0023333333333333335,0.0,,0.0016666666666666668,0.0,0.007,,0.0,0.30333333333333334,0.0023333333333333335,0.005666666666666667,0.007,0.0,,0.0023333333333333335,0.0026666666666666666,0.0,0.0,,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004666666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
06:30,0.0,0.004666666666666667,0.014000000000000002,0.0026666666666666666,,0.0,0.0,0.0,0.113,0.03066666666666667,0.006,,0.0,0.008666666666666666,0.6146666666666667,0.0,0.0,0.0,0.0,0.008333333333333333,0.009333333333333334,0.412,0.0,0.3303333333333333,0.004666666666666667,,0.591,0.0,0.599,0.0,0.6506666666666666,0.7263333333333333,,1.2606666666666666,1.7126666666666666,0.697,0.0,,0.004666666666666667,0.0,0.9256666666666666,1.2446666666666666,1.2093333333333334,0.12966666666666668,1.3803333333333332,0.004666666666666667,1.0376666666666667,0.0,0.004666666666666667,1.2593333333333334,0.0026666666666666666,1.6223333333333334,0.007666666666666667,1.4343333333333335,0.005333333333333333,0.0033333333333333335,0.004666666666666667,1.3606666666666667,1.3433333333333333,1.0343333333333333,1.475,1.2896666666666665,0.238,0.9796666666666667,0.006333333333333333,,0.6359999999999999,0.9646666666666667,0.004,0.004666666666666667,0.949,0.8160000000000001,0.7386666666666667,1.1353333333333333,1.1153333333333333,1.1543333333333334,0.009333333333333334,0.005333333333333333,1.454,1.813,1.0633333333333332,0.8333333333333334,0.551,0.9049999999999999,0.042666666666666665,1.1143333333333334,0.006333333333333333,1.1233333333333335,0.009333333333333334,0.007000000000000001,0.821,0.005333333333333333,1.218,0.5626666666666666,0.31533333333333335,0.6346666666666666,0.6916666666666667,0.2753333333333333,0.6003333333333334,0.9480000000000001,0.007666666666666667,0.012666666666666666,0.233,,0.45366666666666666,0.0,0.007,0.004,0.12000000000000001,0.0,,0.0,0.1673333333333333,0.0,,0.7796666666666667,1.2666666666666666,0.41633333333333333,0.505,0.13666666666666666,0.004666666666666667,,0.218,0.004,0.04133333333333333,0.0,,0.0,0.004666666666666667,0.0026666666666666666,0.0,0.0,0.0033333333333333335,0.0,0.0026666666666666666,0.0,0.007,0.0016666666666666668,0.006333333333333333,0.004,0.0016666666666666668,0.0033333333333333335,0.0,0.06866666666666665,0.0033333333333333335,0.008333333333333333,,0.0,0.0026666666666666666,0.0023333333333333335,0.0,0.001,0.0,0.007666666666666667,0.0016666666666666668,0.0,0.0,,0.004,0.001
07:00,0.0,0.4043333333333334,1.036,0.6579999999999999,,0.007666666666666667,0.0,0.0,1.206,1.3873333333333333,1.1969999999999998,,0.481,0.9123333333333333,1.6366666666666667,0.004666666666666667,0.0,0.0,0.0023333333333333335,0.419,1.079,1.8426666666666667,0.8993333333333333,1.6133333333333333,0.0,,2.0469999999999997,0.004,1.2253333333333332,0.004,2.092,2.0563333333333333,,2.331,2.1496666666666666,2.1813333333333333,0.5053333333333333,,0.004,0.0,2.333666666666667,2.3493333333333335,2.2216666666666667,1.2633333333333332,2.0813333333333333,0.005333333333333333,2.086,0.0033333333333333335,0.38233333333333336,2.3343333333333334,0.012666666666666666,2.4459999999999997,1.3183333333333331,2.3476666666666666,0.008333333333333333,0.004666666666666667,0.5183333333333333,2.335,1.667,2.237,2.178,2.3183333333333334,1.286,2.155666666666667,0.42900000000000005,,1.283,2.1783333333333332,0.005666666666666667,0.6140000000000001,2.026333333333333,2.308333333333333,2.030333333333333,1.3493333333333333,2.2976666666666663,1.6813333333333333,0.8846666666666666,0.004,2.752666666666667,2.4183333333333334,2.477333333333333,1.9536666666666667,2.0020000000000002,1.602,1.4726666666666666,1.8963333333333334,0.7933333333333333,2.0163333333333333,1.274,0.004,1.6906666666666665,0.44333333333333336,1.8156666666666665,1.7356666666666667,1.675,1.8973333333333333,1.645,1.1093333333333333,1.6733333333333333,1.6246666666666667,0.9873333333333334,0.5776666666666667,1.668,,1.802,0.0,0.316,0.8726666666666667,1.9133333333333333,0.0,,0.0026666666666666666,1.639,0.8946666666666666,,1.0766666666666667,2.096,1.355,1.38,1.4146666666666665,0.6783333333333333,,1.3583333333333334,1.2056666666666667,1.4876666666666667,0.47400000000000003,,0.0,0.0,0.004666666666666667,0.0,0.0,0.001,0.0,0.007666666666666667,0.0023333333333333335,1.529,0.0033333333333333335,0.8653333333333334,0.2076666666666667,0.0,0.5796666666666667,0.0023333333333333335,0.623,0.453,0.23933333333333331,,0.36000000000000004,0.07733333333333334,0.354,0.0033333333333333335,0.107,0.0,0.35133333333333333,0.004,0.004,0.0033333333333333335,,0.0,0.14066666666666666
07:30,0.0,1.8619999999999999,2.2976666666666663,1.2246666666666668,,1.1493333333333335,0.0033333333333333335,0.0033333333333333335,2.646,2.880666666666667,2.566333333333333,,2.142333333333333,1.5436666666666667,2.7613333333333334,0.005333333333333333,0.004666666666666667,0.0,0.0,1.4706666666666666,2.1333333333333333,3.0953333333333335,1.4746666666666668,2.4143333333333334,1.0413333333333332,,3.351,0.0,1.6849999999999998,0.21266666666666667,3.3449999999999998,3.244333333333333,,3.3483333333333336,1.809,3.5923333333333334,1.7643333333333333,,0.005666666666666667,0.0,3.5170000000000003,3.1526666666666667,3.6003333333333334,2.1093333333333333,2.7336666666666667,0.8610000000000001,3.0319999999999996,0.007,0.773,3.417666666666667,0.6563333333333333,3.3040000000000003,2.6866666666666665,3.366,0.006333333333333333,0.004,1.8973333333333333,3.425,2.244333333333333,3.3406666666666665,3.295666666666667,3.0996666666666663,1.7856666666666667,3.1246666666666667,1.6133333333333333,,1.6163333333333334,3.2916666666666665,0.008333333333333333,1.1486666666666667,3.295666666666667,3.187,3.068,2.9323333333333332,2.840333333333333,2.071,1.0926666666666667,0.004666666666666667,3.4836666666666667,2.2506666666666666,3.587,2.829333333333333,1.208,2.7296666666666667,2.4246666666666665,2.5386666666666664,1.3016666666666665,2.0286666666666666,2.3609999999999998,0.006333333333333333,2.2849999999999997,0.01,2.9223333333333334,2.788,2.740333333333333,2.9013333333333335,2.8579999999999997,1.3463333333333334,1.433,2.6823333333333332,2.7513333333333336,0.007,2.7933333333333334,,2.457,0.0023333333333333335,0.7436666666666666,1.2906666666666666,2.8643333333333336,0.004,,0.009333333333333334,2.3233333333333333,2.167666666666667,,1.563,3.1643333333333334,1.856,2.534,2.5716666666666668,2.635,,0.7263333333333333,2.5566666666666666,2.582333333333333,0.014333333333333333,,0.001,1.0473333333333334,0.004,0.0,0.0,0.0,0.0,0.008666666666666666,0.005666666666666667,2.441666666666667,0.0,2.5993333333333335,2.3496666666666663,0.0,2.670666666666667,0.0,0.007666666666666667,2.4916666666666667,2.2496666666666667,,2.2576666666666667,2.041,2.339,0.7706666666666667,2.0803333333333334,0.0036666666666666666,1.8003333333333333,1.901,0.007,0.004,,0.38,1.4549999999999998
08:00,0.0,1.6033333333333333,3.029333333333333,3.4103333333333334,,1.6413333333333333,0.005666666666666667,0.007,4.386,4.3516666666666675,3.605,,3.75,3.727333333333333,3.628333333333333,0.5423333333333333,0.0033333333333333335,0.004,0.003,1.5193333333333332,2.662,4.213,2.299,3.5436666666666667,1.6753333333333333,,4.509666666666666,0.005333333333333333,2.7053333333333334,0.017666666666666667,4.511333333333334,4.320333333333334,,4.564000000000001,4.070666666666667,4.663333333333333,2.847666666666667,,0.07366666666666667,0.0,4.640333333333333,3.6886666666666668,4.375333333333333,2.844666666666667,4.190666666666667,0.7086666666666667,4.2219999999999995,0.20533333333333334,1.1136666666666668,4.537999999999999,1.093,3.485,2.4483333333333333,4.407666666666667,0.005666666666666667,0.006333333333333333,2.591666666666667,4.413666666666667,3.67,4.350666666666667,3.979,4.183333333333334,2.4803333333333333,4.197,2.847666666666667,,2.276333333333333,4.305666666666667,0.6956666666666667,1.7036666666666667,3.458666666666667,3.5806666666666667,4.0696666666666665,3.552,3.206,3.0536666666666665,1.1883333333333332,0.004666666666666667,2.8603333333333336,3.229,4.382666666666666,3.8236666666666665,2.7896666666666667,3.772666666666667,3.485,3.409,1.4486666666666668,3.261,3.616,0.8506666666666667,3.0206666666666666,0.982,4.118666666666667,3.8459999999999996,3.7353333333333336,3.0829999999999997,3.8986666666666667,3.118333333333333,2.8573333333333335,3.6043333333333334,4.215333333333334,1.5533333333333335,3.862,,2.813,0.005666666666666667,0.6609999999999999,4.008666666666667,3.689,0.007666666666666667,,0.006333333333333333,4.378,3.719333333333333,,2.17,3.1236666666666664,1.3433333333333335,3.146333333333333,3.923,3.7666666666666666,,1.5246666666666668,3.6536666666666666,4.1146666666666665,0.006333333333333333,,0.8230000000000001,1.3339999999999999,0.005666666666666667,0.0,0.5506666666666666,0.5083333333333333,0.0026666666666666666,0.8463333333333334,0.0033333333333333335,2.8866666666666663,0.012,4.052666666666666,3.4926666666666666,0.0,4.395333333333332,0.005333333333333333,0.6223333333333334,4.291333333333333,3.356666666666667,,4.132,3.9339999999999997,3.722666666666667,0.9883333333333333,4.144333333333333,0.007,3.6333333333333333,3.3386666666666667,1.1063333333333332,0.9369999999999999,,0.6519999999999999,2.2963333333333336
08:30,0.004,4.642666666666667,4.098333333333334,4.118333333333333,,1.288,0.006333333333333333,0.005666666666666667,4.691999999999999,5.42,3.2179999999999995,,3.9699999999999998,4.903666666666666,3.7393333333333336,1.1593333333333333,0.004666666666666667,0.004,0.009333333333333334,0.8526666666666666,3.3946666666666667,5.265666666666666,2.9563333333333333,4.878666666666666,1.7513333333333334,,5.542333333333334,0.37133333333333335,3.374,0.4326666666666667,5.372,5.388,,5.499333333333333,4.717333333333333,5.581,3.7623333333333333,,1.951,0.006333333333333333,5.575384615384616,4.256333333333333,4.682666666666666,4.340333333333334,5.094666666666667,0.8883333333333333,5.442333333333334,1.4340000000000002,1.3523333333333334,5.356333333333334,0.9860000000000001,3.2439999999999998,3.097,5.409000000000001,1.1516666666666666,0.007666666666666667,2.874,5.297,3.5203333333333333,5.2203333333333335,4.769,4.9863333333333335,3.118,4.703,4.497333333333333,,2.7246666666666663,4.154333333333333,0.94,3.0556666666666668,4.488666666666666,5.114000000000001,4.938666666666666,4.8516666666666675,1.9936666666666667,3.425,2.3073333333333332,1.4789999999999999,3.9753333333333334,4.6080000000000005,5.374333333333333,4.669,4.295,4.738,4.471333333333333,4.895666666666667,0.9366666666666668,4.449,4.519666666666667,1.1260000000000001,5.409666666666666,1.531,5.154,4.760666666666666,4.625333333333333,4.617999999999999,4.903666666666667,3.658,2.058333333333333,4.518,5.12,1.1366666666666667,4.837000000000001,,3.0290000000000004,0.0,1.139,5.414666666666666,5.184,0.004666666666666667,,0.6123333333333334,4.484,4.465333333333334,,4.912333333333334,3.0756666666666663,4.446666666666667,4.331333333333333,4.7796666666666665,4.7363333333333335,,2.207333333333333,5.209666666666666,4.753,0.004666666666666667,,2.0816666666666666,1.2113333333333332,0.20866666666666667,0.0,2.034666666666667,1.041,0.0026666666666666666,1.0513333333333332,0.0033333333333333335,4.3709999999999996,0.04533333333333334,5.099333333333333,5.375,0.0,5.5023333333333335,0.37433333333333335,4.0056666666666665,5.381333333333333,3.025,,5.242666666666667,4.8853333333333335,5.274,2.0693333333333332,5.274666666666667,0.46166666666666667,5.16,3.638,2.227,1.386,,3.2363333333333335,2.653
09:00,0.005333333333333333,5.967,5.097666666666667,5.564333333333334,,0.9373333333333334,0.09133333333333334,0.6950000000000001,6.184,6.416333333333333,5.492,,5.509,5.704,3.3363333333333336,3.768666666666667,0.37233333333333335,0.004666666666666667,0.006333333333333333,4.267333333333334,3.5716666666666668,6.109,3.3329999999999997,5.968999999999999,1.9953333333333334,,6.450333333333333,1.1363333333333334,4.942666666666667,0.89,6.1273333333333335,6.2410000000000005,,6.175666666666667,6.248,6.434333333333333,3.3243333333333336,,2.1646666666666667,1.3479999999999999,,4.373666666666667,5.615333333333334,5.746666666666667,4.8100000000000005,0.7889999999999999,5.7733333333333325,2.222666666666667,1.6276666666666666,6.076333333333333,1.6723333333333334,4.126333333333333,5.6866666666666665,6.177333333333333,1.4166666666666667,0.007,2.841,6.075,5.224333333333334,5.997,5.509666666666666,5.905333333333333,3.1863333333333332,5.405333333333333,5.157666666666667,,2.594666666666667,6.3646666666666665,0.9553333333333334,3.7920000000000003,5.012666666666666,5.624666666666667,5.709666666666666,5.725,2.4256666666666664,3.1373333333333333,2.2849999999999997,1.2706666666666666,5.190666666666667,4.818666666666667,4.330333333333333,5.6659999999999995,3.8506666666666667,5.4383333333333335,5.332,3.6766666666666667,1.3886666666666665,5.449666666666667,5.305666666666667,1.6149999999999998,5.951666666666667,3.313,3.1536666666666666,5.536333333333333,5.461333333333333,4.933333333333334,5.679666666666666,5.4463333333333335,2.391,5.379666666666667,5.4943333333333335,2.369333333333333,5.821,,5.720666666666667,0.0026666666666666666,1.7706666666666666,1.6466666666666667,5.687666666666667,0.854,,0.9946666666666667,5.782666666666667,5.416666666666667,,5.914333333333333,4.654,2.668,3.416,5.596666666666667,5.569,,4.559666666666667,5.490666666666667,5.964666666666667,0.005333333333333333,,2.322,1.3586666666666667,0.4406666666666667,0.0026666666666666666,0.8506666666666667,1.816,0.66,1.087,0.0016666666666666668,6.672666666666667,1.2573333333333332,5.618666666666667,5.757333333333333,0.002,6.447333333333333,1.4936666666666667,5.071,6.364,5.684333333333333,,6.175,6.213333333333334,6.1883333333333335,1.564,6.189666666666667,0.9856666666666667,6.117333333333334,5.031000000000001,1.8826666666666665,2.7976666666666663,,3.667333333333333,2.9299999999999997
09:30,0.3293333333333333,3.5166666666666666,5.982333333333333,6.593333333333334,,0.504,0.81,0.7543333333333333,5.593666666666667,7.234333333333334,5.825,,6.989333333333334,6.789,3.452,5.693666666666667,1.3909999999999998,0.006333333333333333,0.005666666666666667,3.720666666666667,2.829,6.791666666666667,3.0536666666666665,6.623333333333333,2.4836666666666667,,7.2043333333333335,1.607,5.809,0.981,6.727,6.983333333333333,,6.294333333333333,5.824666666666667,7.197333333333334,4.8886666666666665,,1.7109999999999999,3.2513333333333336,,4.981333333333334,6.533666666666666,5.391333333333334,5.6290000000000004,0.5403333333333333,6.8693333333333335,4.335,2.0973333333333333,6.229615384615385,2.329,4.948666666666667,5.447333333333333,6.842,1.3356666666666668,0.005333333333333333,3.0006666666666666,6.7780000000000005,5.067333333333334,6.616666666666666,6.2876666666666665,6.562,2.89,6.289333333333333,5.953,,2.4596666666666662,6.779333333333333,1.059,6.401666666666667,4.099333333333333,5.703,6.423666666666667,6.364333333333334,4.059666666666667,4.301666666666667,2.522666666666667,2.008,6.2636666666666665,6.308666666666666,6.516666666666667,6.358333333333333,5.710333333333334,6.131666666666666,5.849666666666667,6.366,2.5296666666666665,5.995,6.046666666666667,1.0393333333333332,4.506333333333333,3.4650000000000003,5.778333333333333,6.243666666666667,6.228,6.148,6.1706666666666665,6.291666666666667,3.8493333333333335,5.973333333333333,6.404666666666667,2.985,6.642666666666667,,4.14,0.0026666666666666666,2.5113333333333334,0.8353333333333333,6.494666666666666,0.8829999999999999,,1.153,6.674666666666667,5.940666666666667,,5.080333333333333,5.910666666666667,3.0420000000000003,5.344666666666667,6.312333333333333,6.326666666666667,,5.166333333333333,3.9123333333333337,5.984666666666667,0.009333333333333334,,4.767333333333334,1.03,0.853,0.32433333333333336,0.008666666666666666,3.558333333333333,1.5723333333333334,1.3323333333333334,0.0,7.042333333333334,1.8833333333333333,6.679333333333333,5.998333333333333,0.0023333333333333335,7.148,1.0610000000000002,7.630333333333334,7.169333333333333,6.153333333333333,,6.8983333333333325,7.0633333333333335,6.930666666666666,0.25433333333333336,6.923666666666667,0.41333333333333333,6.864333333333334,5.285666666666667,2.2670000000000003,2.947666666666667,,1.6643333333333332,4.15
10:00,1.1469999999999998,5.488666666666666,6.614999999999999,7.750333333333333,,0.004,0.7010000000000001,0.8406666666666667,6.758,7.859666666666667,6.310666666666666,,7.582,7.427333333333333,2.8156666666666665,2.9306666666666668,3.200333333333333,0.006333333333333333,0.3223333333333333,1.615,3.7456666666666667,6.895666666666667,3.7946666666666666,7.212,2.64,,7.856333333333334,1.3563333333333332,5.33,1.1683333333333332,7.508333333333334,7.5520000000000005,,6.3533333333333335,5.352,7.539333333333333,5.803666666666667,,4.748666666666667,4.799333333333333,,5.7780000000000005,6.318333333333333,5.349666666666667,6.202,0.791,7.308000000000001,6.672666666666667,0.955,,1.9216666666666666,5.9479999999999995,7.031333333333333,7.361999999999999,1.3556666666666668,0.005333333333333333,5.585,7.332,4.27,7.512333333333333,6.644333333333334,6.809666666666667,3.2790000000000004,7.131,6.780666666666666,,2.768333333333333,7.330333333333333,0.9243333333333333,6.133333333333334,5.815666666666667,7.112333333333334,6.959666666666666,6.836333333333333,3.591,5.825333333333333,4.505,2.8033333333333332,7.052333333333333,4.300666666666667,7.313999999999999,6.852,3.8113333333333332,6.676666666666667,6.240333333333334,6.641333333333334,5.086333333333333,6.605,6.551,0.7966666666666666,5.098,2.646333333333333,6.259,5.492333333333334,5.602,6.6770000000000005,6.672,5.704666666666666,7.011666666666667,6.609,6.870666666666667,6.191333333333334,7.303333333333333,,6.115666666666667,0.008333333333333333,1.3843333333333334,1.9566666666666668,7.1113333333333335,0.879,,1.2386666666666666,4.304333333333333,5.741666666666666,,3.0966666666666667,7.467666666666667,5.805000000000001,5.714333333333333,6.863666666666666,6.968333333333334,,4.562333333333333,6.281000000000001,6.4783333333333335,0.9453333333333334,,7.348,0.358,1.6906666666666665,1.4893333333333334,1.116,2.9010000000000002,2.1533333333333333,1.5219999999999998,0.9386666666666666,7.786333333333333,2.427,7.28,1.7950000000000002,0.0,7.772333333333333,1.464,6.674666666666667,7.766,5.108333333333333,,7.490666666666667,7.3806666666666665,7.558333333333334,1.4116666666666666,7.516666666666667,0.0033333333333333335,7.36,6.753333333333333,7.405666666666666,2.308,,0.956,5.8613333333333335
10:30,1.2146666666666666,4.263333333333334,7.262333333333333,7.586666666666667,,0.4126666666666666,0.49600000000000005,0.834,3.3400000000000003,8.346333333333334,6.757000000000001,,5.757666666666666,7.901666666666667,3.615666666666667,2.5813333333333333,1.82,0.1406666666666667,0.9646666666666667,2.869666666666667,5.2669999999999995,7.833,3.057,7.496666666666667,2.685,,8.351333333333333,1.1280000000000001,5.617,1.8219999999999998,7.202,7.9959999999999996,,7.188,3.7256666666666667,7.753666666666667,5.7043333333333335,,5.2459999999999996,3.258,,6.688999999999999,6.345,4.381666666666666,5.653333333333333,0.36800000000000005,7.997333333333333,7.761666666666667,0.5043333333333333,,1.7373333333333332,5.661666666666666,7.3053333333333335,7.816333333333334,1.5126666666666668,0.007666666666666667,4.529333333333333,7.780666666666666,7.923666666666667,7.98,7.624333333333333,7.443666666666667,4.7683333333333335,7.478666666666667,7.307666666666666,,3.9633333333333334,7.823333333333333,0.8763333333333333,7.623,7.420333333333334,7.516,7.392666666666667,7.239999999999999,5.4959999999999996,6.308333333333334,6.207,2.3689999999999998,7.62,4.945333333333334,7.652666666666667,7.271,2.7760000000000002,7.082666666666666,7.0183333333333335,7.044666666666667,6.585666666666667,5.415333333333334,6.672,1.683,5.59,2.616333333333333,7.240333333333334,6.342333333333333,5.083333333333333,7.088333333333334,7.066666666666666,5.672666666666667,7.354,7.1193333333333335,7.363666666666666,6.078,6.637333333333333,,6.058666666666666,1.1996666666666667,0.2633333333333333,4.391666666666667,7.6899999999999995,1.0230000000000001,,1.227,2.957666666666667,7.262666666666666,,1.2,8.16,5.505,7.204,7.263333333333334,6.6659999999999995,,5.562666666666667,5.134666666666666,3.913,1.5010000000000001,,7.953,0.5943333333333333,2.1303333333333336,2.609666666666667,4.890666666666666,2.2790000000000004,2.874,1.519,1.248,7.706333333333333,2.050666666666667,7.79,6.468666666666667,0.006333333333333333,8.217666666666666,2.220666666666667,5.197666666666667,8.226666666666667,5.484333333333334,,7.968333333333334,7.047,7.966333333333334,1.5016666666666665,7.960999999999999,0.18866666666666668,7.965333333333334,7.767666666666667,5.235,1.7523333333333333,,0.5630000000000001,4.774
11:00,6.441999999999999,3.5876666666666663,6.336666666666667,7.959333333333333,,0.9156666666666666,0.6803333333333333,1.2016666666666667,5.157,8.629333333333333,6.751666666666667,,3.5263333333333335,8.137666666666666,6.582,4.842333333333333,1.4286666666666668,0.824,1.014,5.146,3.5656666666666665,8.214,2.8280000000000003,7.161666666666666,2.7343333333333333,,8.729000000000001,1.787,7.141333333333334,2.1616666666666666,8.705666666666668,8.196,,7.886,2.945333333333333,8.49,7.736,,6.121333333333334,6.294,,7.678666666666667,5.904,5.485666666666666,5.899666666666667,0.005666666666666667,8.135666666666667,8.320333333333332,1.0393333333333332,,1.9106666666666667,5.777666666666667,8.568333333333333,8.047333333333334,1.519,1.1263333333333334,6.403666666666666,8.015666666666666,5.265666666666666,8.461666666666666,7.689333333333334,7.884666666666666,3.1666666666666665,6.6979999999999995,7.625,,3.884333333333333,8.093333333333332,0.8963333333333333,7.333666666666667,7.201666666666667,7.808000000000001,7.707666666666666,7.549,4.521,6.8533333333333335,4.269333333333334,2.189,6.168,4.2843333333333335,7.8389999999999995,7.627666666666666,4.982333333333333,7.128333333333333,7.034666666666666,7.388333333333334,7.644666666666667,2.7953333333333332,7.212666666666666,1.2830000000000001,4.9719999999999995,2.183333333333333,6.943666666666667,7.845666666666667,7.558333333333334,7.3726666666666665,7.6273333333333335,5.531333333333333,5.9816666666666665,7.4383333333333335,7.675,6.905,5.248666666666667,,3.853666666666667,1.769,4.279333333333333,6.6113333333333335,7.859333333333334,2.149,,1.3066666666666664,2.753333333333333,7.956666666666666,,1.6846666666666665,6.996333333333333,6.644333333333333,7.1483333333333325,7.616333333333333,6.721666666666667,,6.7796666666666665,3.3289999999999997,7.01,2.115666666666667,,8.254666666666667,0.727,1.942,2.835,1.954,3.7343333333333333,4.908,1.0513333333333332,1.0516666666666667,3.448,1.4223333333333334,8.034666666666666,7.448666666666667,0.004,8.505666666666666,1.8226666666666667,2.6293333333333333,8.577666666666666,7.406666666666667,,8.216333333333333,5.029333333333333,8.219666666666667,2.1253333333333333,8.244666666666667,1.5096666666666667,5.9943333333333335,6.304333333333333,5.935666666666666,2.6569999999999996,,1.182,4.807
