,2025-03-24,2025-03-25,2025-03-26,2025-03-27,2025-03-28,2025-03-29,2025-03-30,2025-03-31,2025-04-01,2025-04-02,2025-04-03,2025-04-04,2025-04-05,2025-04-06,2025-04-07,2025-04-08,2025-04-09,2025-04-10,2025-04-11,2025-04-12,2025-04-13,2025-04-14,2025-04-15,2025-04-16,2025-04-17,2025-04-18,2025-04-19,2025-04-20,2025-04-21,2025-04-22,2025-04-23,2025-04-24,2025-04-25,2025-04-26,2025-04-27,2025-04-28,2025-04-29,2025-04-30,2025-05-01,2025-05-02,2025-05-03,2025-05-04,2025-05-05,2025-05-06,2025-05-07,2025-05-08,2025-05-09,2025-05-10,2025-05-11,2025-05-12,2025-05-13,2025-05-14,2025-05-15,2025-05-16,2025-05-17,2025-05-18,2025-05-19,2025-05-20,2025-05-21,2025-05-22,2025-05-23,2025-05-24,2025-05-25,2025-05-26,2025-05-27,2025-05-28,2025-05-29,2025-05-30,2025-05-31,2025-06-01,2025-06-02,2025-06-03,2025-06-04,2025-06-05,2025-06-06,2025-06-07,2025-06-08,2025-06-09,2025-06-10,2025-06-11,2025-06-12,2025-06-13,2025-06-14,2025-06-15,2025-06-16,2025-06-17,2025-06-18,2025-06-19,2025-06-20,2025-06-21,2025-06-22,2025-06-23,2025-06-24,2025-06-25,2025-06-26,2025-06-27,2025-06-28,2025-06-29,2025-06-30,2025-07-01,2025-07-02,2025-07-03,2025-07-04,2025-07-05,2025-07-06,2025-07-07,2025-07-08,2025-07-09,2025-07-10,2025-07-11,2025-07-12,2025-07-13,2025-07-14,2025-07-15,2025-07-16,2025-07-17,2025-07-18,2025-07-19,2025-07-20,2025-07-21,2025-07-22,2025-07-23,2025-07-24,2025-07-25,2025-07-26,2025-07-27,2025-07-28,2025-07-29,2025-07-30,2025-07-31,2025-08-01,2025-08-02,2025-08-03,2025-08-04,2025-08-05,2025-08-06,2025-08-07,2025-08-08,2025-08-09,2025-08-10,2025-08-11,2025-08-12,2025-08-13,2025-08-14,2025-08-15,2025-08-16,2025-08-17,2025-08-18,2025-08-19,2025-08-20,2025-08-21,2025-08-22
05:30,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.014666666666666666,0.021333333333333333,0.005333333333333333,0.005333333333333333,0.016,0.03066666666666667,0.034666666666666665,0.02666666666666667,0.0013333333333333333,0.035333333333333335,0.038000000000000006,0.04,0.002,0.0026666666666666666,0.0013333333333333333,0.0,0.028666666666666667,0.013333333333333334,0.04,0.02,0.0,0.0,0.0,0.034,0.012666666666666666,0.0,0.0,0.007333333333333334,0.037333333333333336,0.0,0.002,0.03066666666666667,0.03866666666666666,0.027,-0.001,0.017333333333333333,,,0.029999999999999995,0.029,0.026666666666666665,0.029333333333333333,-0.0023333333333333335,0.0,0.025,0.025333333333333333,0.0,-0.0003333333333333332,0.0,0.018333333333333333,0.004,0.004,-0.001,-0.001,0.0036666666666666666,0.029999999999999995,0.02033333333333333,0.02,0.029,-0.001,0.028333333333333332,0.0016666666666666668,0.029999999999999995,0.029,0.02733333333333333,0.008,0.013000000000000001,0.0013333333333333333,0.004,0.011333333333333332,-0.001,-0.001,-0.0023333333333333335,0.0,-0.0023333333333333335,-0.002,0.013000000000000001,-0.001,-0.001,0.0,-0.0023333333333333335,0.0,0.0,-0.0036666666666666666,-0.0036666666666666666,-0.0023333333333333335,0.0,0.0,0.0,0.0,-0.005333333333333333,-0.004,-0.005333333333333333,-0.0013333333333333333,0.0,0.0,-0.005333333333333333,-0.0026666666666666666,-0.005333333333333333,-0.0013333333333333333,0.0,-0.0026666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013333333333333333,-0.004,-0.0013333333333333333,-0.0013333333333333333,,,0.0,-0.0013333333333333333,0.0,0.0,0.0,-0.0026666666666666666,-0.0026666666666666666,0.0,0.0,0.0,-0.0013333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013333333333333333,0.0,0.0,-0.0026666666666666666,,0.0,0.0,0.0,0.0
06:00,0.060666666666666674,0.0,0.009333333333333334,0.028666666666666667,0.0,0.037333333333333336,0.04,0.03866666666666666,0.04,0.04,0.04,0.037333333333333336,0.036000000000000004,0.04,0.0,0.03333333333333333,0.02666666666666667,0.037333333333333336,0.016,0.008,0.012666666666666666,0.0,0.03666666666666667,0.002,0.03866666666666666,0.006,-0.0026666666666666666,0.0,0.0013333333333333333,0.022000000000000002,0.0013333333333333333,0.0,0.0,0.008666666666666666,0.042,0.0,-0.002,0.037333333333333336,0.038000000000000006,0.021333333333333333,0.002,0.018000000000000002,,,0.029999999999999995,0.028333333333333332,0.024333333333333332,0.022,0.004333333333333333,0.023,0.02033333333333333,0.014,-0.001,0.001,-0.0023333333333333335,0.006,0.0006666666666666666,0.0019999999999999996,0.001,0.0,0.0,0.025,0.016666666666666666,0.009666666666666665,0.019,0.011666666666666665,0.011333333333333332,0.0,0.029999999999999995,0.029,0.026333333333333334,0.014666666666666666,0.008333333333333333,0.002,0.003,0.01,-0.001,0.001,-0.0023333333333333335,-0.001,0.0,0.001,0.0036666666666666666,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023333333333333335,-0.001,-0.0036666666666666666,-0.0006666666666666666,-0.0013333333333333333,-0.0013333333333333333,-0.0013333333333333333,-0.0013333333333333333,-0.005333333333333333,-0.004,0.0,-0.004,0.0,-0.004,0.0,0.0,0.0,0.0,-0.0026666666666666666,0.0,-0.0013333333333333333,-0.004,0.0,-0.0033333333333333335,-0.004,-0.006666666666666667,,,-0.005333333333333333,0.0,-0.004,0.0,-0.005333333333333333,-0.005333333333333333,-0.0026666666666666666,-0.005333333333333333,-0.0026666666666666666,0.0,0.0,-0.004,-0.006666666666666667,0.0,-0.0026666666666666666,0.0,0.0,0.0,-0.0013333333333333333,0.0,-0.0013333333333333333,0.0,-0.0026666666666666666,0.0,-0.0013333333333333333,-0.004,0.0,,-0.0013333333333333333,0.0,0.0,0.0
06:30,0.06766666666666668,0.0,-0.0026666666666666666,0.028666666666666667,0.0,0.04,0.037333333333333336,0.05266666666666667,0.04,0.04,0.037333333333333336,0.04933333333333333,0.05266666666666667,0.034,-0.002,0.042666666666666665,0.021333333333333333,0.060000000000000005,0.0,0.0,0.0,0.0,0.008,0.015333333333333334,0.04933333333333333,-0.0013333333333333333,0.004,-0.0026666666666666666,0.008666666666666666,0.021333333333333333,0.0,0.01,-0.0013333333333333333,0.008,0.028,-0.0013333333333333333,0.0006666666666666666,0.024,0.029333333333333333,0.0033333333333333335,0.003,0.026000000000000002,,,0.029999999999999995,0.017,0.011,0.002333333333333333,0.0,0.01933333333333333,0.005666666666666666,0.0,0.002,0.0,0.0,0.001,-0.001,0.010333333333333333,0.0,-0.001,0.0,0.02,0.022000000000000002,0.016,0.005,0.015000000000000001,0.0,-0.0023333333333333335,0.029,0.028,0.016,0.011,0.002,0.0,0.0,0.0,0.002,0.0,0.0,-0.001,0.0,0.0,0.0023333333333333335,-0.0036666666666666666,0.0003333333333333333,0.0,0.0,-0.0023333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036666666666666666,0.0,0.0,-0.004,0.0,-0.005333333333333333,-0.0026666666666666666,-0.004,0.0,0.0,0.0,0.0,-0.0013333333333333333,0.0,-0.0013333333333333333,0.0,-0.0026666666666666666,-0.0013333333333333333,-0.005333333333333333,-0.0026666666666666666,-0.0013333333333333333,0.0,-0.004,0.0,,,-0.0013333333333333333,-0.0026666666666666666,0.0,0.0,-0.0026666666666666666,0.0,0.0,0.0,0.0,-0.0026666666666666666,-0.005333333333333333,0.0,0.0,-0.004,0.0,-0.0026666666666666666,-0.005666666666666667,0.0,-0.0026666666666666666,0.0,-0.0026666666666666666,-0.0026666666666666666,0.0,0.0,-0.004,-0.0026666666666666666,-0.0026666666666666666,,-0.0026666666666666666,0.0,0.0,0.0
07:00,0.05466666666666667,0.0,0.0,0.03133333333333334,-0.0013333333333333333,0.037333333333333336,0.042666666666666665,0.05533333333333333,0.03866666666666666,0.04,0.03866666666666666,0.048,0.042666666666666665,0.034,0.013333333333333334,0.03866666666666667,0.014666666666666666,0.03666666666666667,-0.0026666666666666666,0.0,0.0,0.0,0.02,0.02666666666666667,0.032,0.008666666666666666,0.0006666666666666666,0.0013333333333333333,0.0,0.006,0.0013333333333333333,0.0026666666666666666,-0.0026666666666666666,0.0,0.013333333333333334,-0.004,0.0033333333333333335,0.032,0.020666666666666667,0.001,0.0026666666666666666,0.017333333333333333,,,0.029333333333333333,0.005,0.002,0.0,0.005,0.006666666666666667,0.003,0.001,0.001,0.001,-0.0023333333333333335,0.0,-0.001,0.004666666666666666,0.0,0.0,0.001,0.006333333333333333,0.013333333333333332,0.0,0.005,0.004333333333333333,0.002,0.0003333333333333333,0.025,0.029,0.009666666666666665,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.001,-0.0023333333333333335,0.0,0.001,-0.0026666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026666666666666666,-0.004,-0.0013333333333333333,-0.0026666666666666666,-0.0013333333333333333,0.0,0.0,-0.0013333333333333333,-0.0013333333333333333,-0.0026666666666666666,-0.004,-0.004,0.0,-0.005333333333333333,-0.005333333333333333,-0.006666666666666667,0.0013333333333333333,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.005333333333333333,0.0,0.0,-0.0006666666666666666,0.0,0.0,0.0,0.0,-0.0026666666666666666,0.0,0.0,-0.0026666666666666666,0.0,0.0,0.0,-0.0026666666666666666,-0.0026666666666666666,-0.0026666666666666666,0.0,0.0,0.0,-0.008,,-0.0013333333333333333,0.0,0.0,0.0
07:30,0.044333333333333336,0.0,0.012,0.014,0.0,0.037333333333333336,0.042666666666666665,0.043333333333333335,0.056,0.03866666666666666,0.03866666666666666,0.036000000000000004,0.034666666666666665,0.028,0.029333333333333333,0.020666666666666667,0.02266666666666667,0.02333333333333333,0.0,0.0,0.0,0.0,0.027333333333333334,0.028666666666666667,0.02333333333333333,0.004666666666666667,0.0,0.0013333333333333333,0.004666666666666667,0.006666666666666667,0.004666666666666667,0.0,-0.0013333333333333333,0.005333333333333333,0.008666666666666666,0.0026666666666666666,0.0,0.01,0.005,0.0,0.012,0.016,,,0.028333333333333332,0.015333333333333332,0.008,0.0,0.0033333333333333335,0.003666666666666666,0.011666666666666665,0.010333333333333333,0.005666666666666666,0.007333333333333333,0.005,0.007333333333333333,-0.0023333333333333335,0.003,0.002,-0.001,0.012,0.01,0.012,0.0,0.007333333333333333,0.001,0.017333333333333333,0.0,0.025,0.02633333333333333,0.017333333333333333,0.0,0.010666666666666666,0.015000000000000001,0.007,0.005333333333333333,0.0,0.003333333333333333,0.002333333333333333,0.0,0.0,0.01,0.0,0.0,0.006,0.006,0.0036666666666666666,0.0,0.008333333333333333,0.013333333333333332,0.0,0.002,-0.0023333333333333335,0.0,0.006333333333333333,0.0,0.0013333333333333333,0.0,,0.0,0.0,0.0,0.0,-0.0013333333333333333,0.0,0.0,0.0,-0.0013333333333333333,-0.005333333333333333,-0.005333333333333333,-0.0026666666666666666,0.0,-0.005333333333333333,0.0,0.0,0.0013333333333333333,0.0,0.0013333333333333333,,,0.0,0.0,0.0,0.0,0.0,-0.0026666666666666666,0.0,0.0,0.0,-0.0026666666666666666,-0.0013333333333333333,-0.0026666666666666666,0.0,0.0,0.0,0.0,-0.004,0.0026666666666666666,0.0,-0.0026666666666666666,-0.008,-0.005333333333333333,-0.0013333333333333333,0.0,0.0,0.0,-0.0013333333333333333,,-0.0026666666666666666,0.0,0.0,0.0
08:00,0.029,0.0,0.005333333333333333,0.0026666666666666666,0.006666666666666667,0.030000000000000002,0.04133333333333333,0.04,0.044000000000000004,0.037333333333333336,0.034,0.03133333333333334,0.024666666666666667,0.022000000000000002,0.014666666666666666,0.015333333333333334,0.009333333333333334,0.025333333333333333,0.014000000000000002,-0.0026666666666666666,0.0,0.0,0.032,0.018666666666666668,0.022000000000000002,0.0,0.0,0.0,0.024666666666666667,0.02666666666666667,0.0013333333333333333,0.008666666666666666,0.0,0.027333333333333334,0.028,0.0,0.0033333333333333335,0.004666666666666667,0.030333333333333334,0.014999999999999998,0.028333333333333332,0.002,,,0.027666666666666666,0.032,0.019,0.0,0.03066666666666667,-0.0036666666666666666,0.030666666666666665,0.024,0.017,0.01,0.0,0.02233333333333333,0.0,0.0033333333333333335,0.018000000000000002,0.0,0.021,0.01,0.004,0.001,0.019666666666666666,0.0,0.03166666666666666,0.0006666666666666665,0.011333333333333332,0.017,0.034,0.003,0.03833333333333334,0.028333333333333332,0.010333333333333333,0.01633333333333333,0.0,0.012333333333333333,0.007,0.002,0.0,0.018000000000000002,0.001,0.0,0.0013333333333333333,0.01933333333333333,0.02033333333333333,0.001,0.015333333333333332,0.002,0.0,0.0,-0.005,0.0,0.0,0.0026666666666666666,0.0,0.0,,-0.0013333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026666666666666666,-0.0013333333333333333,0.011333333333333334,-0.0026666666666666666,-0.009333333333333334,0.0013333333333333333,0.013333333333333334,0.010666666666666666,0.013333333333333334,,,0.0,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0013333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0013333333333333333,0.0,-0.004,-0.008,0.0,0.0,0.0,0.0013333333333333333,0.0,0.0,,0.0,0.0,0.0,0.0
08:30,0.032,0.0,0.0033333333333333335,0.005333333333333333,0.004,0.03266666666666666,0.050666666666666665,0.052000000000000005,0.050666666666666665,0.03866666666666666,0.03666666666666667,0.04133333333333333,0.04666666666666667,0.007333333333333333,0.02,0.024,0.021333333333333333,0.016,0.012,0.0,-0.0013333333333333333,0.0026666666666666666,0.028,0.034666666666666665,0.038000000000000006,0.0,0.018666666666666668,0.0,0.04733333333333333,0.04066666666666666,0.0,0.012,0.004,0.04933333333333333,0.04733333333333333,0.0,0.0026666666666666666,0.0,0.04733333333333334,0.04766666666666667,0.054000000000000006,0.014999999999999998,,,0.02233333333333333,0.05800000000000001,0.021,-0.003,0.098,0.010333333333333333,0.05533333333333334,0.021333333333333333,0.034,0.037333333333333336,-0.0006666666666666665,0.034666666666666665,0.0,0.005,0.034,0.0,0.044000000000000004,0.003,0.001,0.008,0.018000000000000002,0.009333333333333334,0.05533333333333334,0.0,0.009666666666666665,0.011333333333333332,0.046000000000000006,0.011333333333333332,0.06266666666666668,0.04066666666666666,0.01633333333333333,0.035333333333333335,0.005,0.021333333333333333,0.027000000000000003,0.0,0.004,0.051333333333333335,0.0,0.010333333333333333,0.027000000000000003,0.04066666666666666,0.029,0.0,0.027666666666666666,0.0,0.004,0.0,0.0,0.012333333333333333,0.01566666666666667,0.02333333333333333,0.02266666666666667,0.018666666666666668,,0.0,0.0,0.0013333333333333333,0.0,-0.0013333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026666666666666666,0.034666666666666665,0.0,-0.0026666666666666666,0.0,0.013333333333333334,0.025333333333333333,0.016666666666666666,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005333333333333333,0.0026666666666666666,0.0,0.0,-0.0033333333333333335,0.0,-0.004,-0.0013333333333333333,0.021333333333333333,0.004,-0.006666666666666667,-0.0013333333333333333,-0.0026666666666666666,0.008666666666666666,0.012,0.0,0.0033333333333333335,0.0,,0.0,0.0,0.0,0.0
09:00,0.029999999999999995,0.0,0.037333333333333336,0.03133333333333333,0.0,0.028,0.06133333333333333,0.08,0.050666666666666665,0.03866666666666666,0.037333333333333336,0.06066666666666667,0.07400000000000001,0.04666666666666667,0.05466666666666667,0.06133333333333334,0.06866666666666667,0.009333333333333334,0.016,0.006666666666666667,0.0,0.012,0.043333333333333335,0.03866666666666666,0.05733333333333333,0.002,0.04466666666666667,0.0,0.07133333333333333,0.07200000000000001,0.01933333333333333,0.005333333333333333,0.013333333333333334,0.07,0.07600000000000001,0.0,0.0,0.002,0.08000000000000002,0.05800000000000001,0.09266666666666667,0.024666666666666667,,,0.008,0.07800000000000001,0.024333333333333332,-0.0036666666666666666,0.12733333333333333,0.012,0.084,0.042,0.07,0.025,0.001,0.06466666666666668,0.001,0.0,0.05266666666666667,0.0,0.066,0.004,0.0,0.02333333333333333,0.017,0.057,0.06933333333333333,0.0,0.005,0.019333333333333334,0.06666666666666667,0.0,0.091,0.06366666666666668,0.04066666666666666,0.04933333333333333,0.007666666666666666,0.04833333333333334,0.036000000000000004,0.0,0.0,0.06866666666666667,0.0,0.002,0.037333333333333336,0.05333333333333334,0.03133333333333333,0.0,0.03833333333333333,0.006,0.0,0.0,0.0,0.030000000000000002,0.03866666666666667,0.010666666666666666,0.028000000000000004,0.025333333333333333,,0.0,0.0013333333333333333,0.0026666666666666666,0.005333333333333333,-0.0013333333333333333,0.0013333333333333333,0.0026666666666666666,0.0,0.0,0.0,-0.005333333333333333,-0.0013333333333333333,0.009333333333333334,0.0,-0.0026666666666666666,0.0,0.0013333333333333333,0.025333333333333333,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0026666666666666666,0.0,0.005333333333333333,0.04133333333333333,0.0013333333333333333,0.005333333333333333,0.0026666666666666666,-0.0026666666666666666,0.0,-0.0013333333333333333,-0.0013333333333333333,0.0,0.010666666666666666,-0.005333333333333333,0.0,-0.004,0.016666666666666666,0.017333333333333333,0.0026666666666666666,0.012,0.0013333333333333333,,0.0026666666666666666,0.0,0.0,0.0
09:30,0.035333333333333335,0.0,0.03866666666666667,0.060000000000000005,0.0,0.028666666666666667,0.08333333333333333,0.06133333333333334,0.03866666666666666,0.05333333333333334,0.03133333333333334,0.07533333333333334,0.10066666666666667,0.08066666666666666,0.08133333333333333,0.08266666666666667,0.08666666666666667,0.0026666666666666666,0.056666666666666664,0.005333333333333333,-0.0026666666666666666,0.009333333333333334,0.017333333333333333,0.016,0.07333333333333333,0.0,0.056666666666666664,0.0,0.10466666666666667,0.10666666666666666,0.011333333333333334,0.021333333333333333,0.0026666666666666666,0.08866666666666667,0.09866666666666667,0.004,0.12133333333333333,0.009333333333333334,0.10733333333333334,0.07933333333333333,0.12466666666666666,0.036333333333333336,,,0.014333333333333333,0.11800000000000001,0.027666666666666666,0.0,0.11633333333333334,0.0,0.10333333333333333,0.05533333333333334,0.061000000000000006,0.025666666666666667,0.0,0.08866666666666667,0.033,0.0,0.05433333333333334,0.0,0.06933333333333333,0.001,0.0,0.034666666666666665,0.033666666666666664,0.06166666666666667,0.10200000000000001,0.0,-0.0023333333333333335,0.024333333333333332,0.08866666666666667,0.022666666666666665,0.058333333333333334,0.075,0.07133333333333333,0.082,0.002,0.07133333333333333,0.052000000000000005,0.0,0.0,0.096,0.0,0.06566666666666666,0.012,0.06266666666666668,0.04466666666666667,0.004666666666666667,0.03866666666666666,0.009333333333333334,0.010666666666666666,0.0,0.0,0.043000000000000003,0.035,-2.7636666666666665,-2.768333333333333,-2.7816666666666667,,-2.723,-2.806,-2.8066666666666666,-2.557,-2.695666666666667,-2.7986666666666666,-2.7946666666666666,-2.7096666666666667,-2.7186666666666666,-2.4283333333333337,-1.6423333333333334,-0.9336666666666668,-2.2243333333333335,-2.1983333333333333,-1.519,-2.2026666666666666,-2.7079999999999997,-2.6863333333333332,-2.7013333333333334,,,-2.729,-2.727,-2.631333333333333,-2.7353333333333336,-2.573666666666667,-2.6323333333333334,-2.695666666666667,-2.734,-2.5603333333333333,-2.7746666666666666,-2.658,-2.7066666666666666,-2.7083333333333335,-1.5026666666666666,-2.163,-1.7813333333333332,-1.8933333333333335,-1.3803333333333332,-1.9006666666666667,-1.5186666666666668,-0.504,-0.35733333333333334,-2.1420000000000003,-2.5953333333333335,-2.666333333333333,-2.707,-2.6176666666666666,,-2.629,-0.204,0.0,0.0
10:00,0.07533333333333334,0.0,0.10066666666666667,0.08866666666666667,0.0,0.020666666666666667,0.11733333333333333,0.07666666666666667,0.03866666666666666,0.06133333333333334,0.052000000000000005,0.06133333333333334,0.13,0.076,0.096,0.10066666666666667,0.03866666666666666,0.005333333333333333,0.004,0.0026666666666666666,-0.0026666666666666666,0.008,0.010666666666666666,0.009333333333333334,0.09466666666666666,0.0,0.07666666666666666,0.0,0.128,0.14666666666666667,0.0,0.04533333333333334,0.0,0.11333333333333333,0.12000000000000001,0.036000000000000004,0.158,0.016,0.09533333333333333,0.058,0.13466666666666666,0.043333333333333335,,,0.036333333333333336,0.13333333333333333,0.05533333333333334,0.0,0.13933333333333334,0.005,0.12066666666666667,0.05666666666666667,0.03133333333333334,0.04566666666666667,0.0,0.10866666666666666,0.09533333333333333,0.024333333333333332,0.06933333333333333,0.001,0.08066666666666666,0.001,0.001,0.011,0.068,0.12066666666666667,0.12466666666666668,0.0,0.01,0.041666666666666664,0.114,0.0026666666666666666,0.010333333333333333,0.13033333333333333,0.078,0.07400000000000001,0.015666666666666666,0.07400000000000001,0.08466666666666667,0.0,0.0,0.11933333333333333,0.0,0.051666666666666666,0.05266666666666667,0.07600000000000001,0.05,0.009333333333333334,0.05866666666666667,0.010333333333333333,0.057666666666666665,0.015333333333333334,0.003,0.062000000000000006,0.04633333333333333,-1.761,-1.7713333333333334,-1.7693333333333332,,-1.8093333333333335,-1.7983333333333333,-1.793,-1.7943333333333333,-1.7883333333333333,-1.7890000000000001,-1.8006666666666669,-1.8270000000000002,-1.81,-0.004,-0.0026666666666666666,-0.006666666666666667,-1.7833333333333334,0.0013333333333333333,-0.0013333333333333333,-1.758,-0.18966666666666668,-1.7836666666666665,-1.7910000000000001,,,-1.81,-1.0933333333333335,-1.8030000000000002,-1.8173333333333335,-1.814,-1.8173333333333335,-1.7873333333333334,-1.8126666666666666,-1.8063333333333336,-1.7806666666666666,-1.814,-1.776,-1.7966666666666666,-0.006666666666666667,-1.81,-0.008,-0.36966666666666664,0.0,-1.7816666666666667,-0.0013333333333333333,0.0,0.0,-1.7746666666666668,-1.773,-1.8023333333333333,-1.7783333333333333,-1.7936666666666667,,-1.7973333333333334,0.0,0.0,0.0
10:30,0.06666666666666667,0.0,0.11333333333333333,0.07200000000000001,0.050666666666666665,0.037333333333333336,0.12333333333333334,0.05466666666666667,0.042666666666666665,0.037333333333333336,0.04666666666666667,0.116,0.15133333333333335,0.04133333333333333,0.025333333333333333,0.12533333333333332,0.004666666666666667,0.017333333333333333,0.0,0.025333333333333333,0.016,0.018000000000000002,0.028,0.04533333333333334,0.11733333333333333,0.0013333333333333333,0.084,0.0,0.14666666666666667,0.16533333333333333,0.0,0.08666666666666667,0.0,0.09333333333333332,0.128,0.034666666666666665,0.12400000000000001,0.08033333333333334,0.13066666666666665,0.019,0.146,0.041,,,0.01933333333333333,0.13933333333333334,0.08533333333333333,0.001,0.09466666666666666,0.003,0.13866666666666666,0.06066666666666667,0.01,0.08333333333333333,-0.0036666666666666666,0.12200000000000001,0.09333333333333334,0.07466666666666666,0.09333333333333332,0.001,0.07333333333333333,0.002,0.0,0.02766666666666667,0.06066666666666667,0.14333333333333334,0.12866666666666665,0.0,0.01,0.051666666666666666,0.13533333333333333,0.002,0.0,0.13466666666666666,0.10333333333333333,0.10266666666666667,0.035333333333333335,0.08266666666666667,0.09266666666666667,0.0,0.002,0.13533333333333333,0.0,0.055,0.09000000000000001,0.07466666666666667,0.060000000000000005,0.029,0.05333333333333334,0.025666666666666667,0.033666666666666664,0.04533333333333334,0.0,0.06266666666666668,0.09066666666666667,-0.019666666666666666,-0.032,-0.033666666666666664,,-0.059000000000000004,-0.060333333333333336,-0.058333333333333334,-0.059666666666666666,-0.032,-0.04833333333333333,-0.060000000000000005,-0.06166666666666667,-0.057666666666666665,-0.0026666666666666666,-0.0013333333333333333,-0.0013333333333333333,-0.023,0.0,0.0,-0.020999999999999998,0.0,-0.053000000000000005,-0.05733333333333333,,,-0.059666666666666666,0.005333333333333333,-0.06166666666666667,-0.06166666666666667,-0.060333333333333336,-0.063,-0.06166666666666667,-0.060333333333333336,-0.060333333333333336,-0.038000000000000006,-0.06166666666666667,-0.02533333333333333,-0.060333333333333336,-0.0026666666666666666,-0.05333333333333334,-0.0013333333333333333,-0.0026666666666666666,0.008,-0.03266666666666666,-0.0026666666666666666,-0.005333333333333333,-0.0013333333333333333,-0.04633333333333333,-0.03966666666666666,-0.065,-0.034666666666666665,-0.04766666666666666,,-0.057666666666666665,0.0,0.0,0.0
11:00,0.052000000000000005,0.0,0.13466666666666666,0.11,0.11866666666666667,0.021333333333333333,0.12533333333333332,0.06733333333333333,0.06266666666666668,0.037333333333333336,0.044000000000000004,0.16666666666666666,0.16133333333333333,0.060000000000000005,0.008,0.13066666666666665,0.008,0.05733333333333333,0.006,0.0026666666666666666,0.02266666666666667,0.014666666666666666,0.017333333333333333,0.008666666666666666,0.12933333333333333,0.017333333333333333,0.13066666666666665,0.0,0.16,0.18933333333333335,0.0013333333333333333,0.05266666666666667,0.0,0.156,0.13333333333333333,0.034666666666666665,0.03866666666666667,0.218,0.16066666666666668,0.041,0.17933333333333332,0.06866666666666667,,,0.059666666666666666,0.154,0.12333333333333334,0.001,0.006333333333333333,0.004,0.15666666666666668,0.06333333333333334,0.04033333333333333,0.06333333333333334,-0.0036666666666666666,0.11699999999999999,0.16266666666666665,0.129,0.10733333333333334,0.0003333333333333333,0.05600000000000001,0.0,0.001,0.025333333333333333,0.06466666666666668,0.148,0.14066666666666666,0.0,0.007,0.09200000000000001,0.14400000000000002,0.0,0.059000000000000004,0.152,0.11533333333333333,0.10333333333333333,0.011000000000000001,0.095,0.07266666666666667,0.0,0.001,0.13733333333333334,0.0,0.07666666666666666,0.082,0.07433333333333333,0.06466666666666668,0.066,0.05866666666666667,0.03333333333333333,0.04466666666666667,0.014333333333333333,0.0,0.03266666666666666,0.071,0.06433333333333334,0.034,0.03666666666666667,,0.0006666666666666666,0.0,0.006,0.014,0.032,0.0026666666666666666,0.0,0.006666666666666667,0.0,-0.0013333333333333333,-0.005333333333333333,0.0,0.03966666666666666,0.0,0.0,0.042,0.0,0.026000000000000002,0.03266666666666666,,,0.0,0.004666666666666667,0.0,0.0,0.0,0.0033333333333333335,0.006666666666666667,0.0,0.0,0.023333333333333334,0.0,0.048666666666666664,0.002,0.0,0.01633333333333333,-0.0013333333333333333,0.006666666666666667,0.024666666666666667,0.028,0.004,0.0,-0.0013333333333333333,0.08066666666666666,0.011333333333333334,0.0,0.008333333333333333,0.022000000000000002,,0.0,0.0,0.0,
