,2025-03-24,2025-03-25,2025-03-26,2025-03-27,2025-03-28,2025-03-29,2025-03-30,2025-03-31,2025-04-01,2025-04-02,2025-04-03,2025-04-04,2025-04-05,2025-04-06,2025-04-07,2025-04-08,2025-04-09,2025-04-10,2025-04-11,2025-04-12,2025-04-13,2025-04-14,2025-04-15,2025-04-16,2025-04-17,2025-04-18,2025-04-19,2025-04-20,2025-04-21,2025-04-22,2025-04-23,2025-04-24,2025-04-25,2025-04-26,2025-04-27,2025-04-28,2025-04-29,2025-04-30,2025-05-01,2025-05-02,2025-05-03,2025-05-04,2025-05-05,2025-05-06,2025-05-07,2025-05-08,2025-05-09,2025-05-10,2025-05-11,2025-05-12,2025-05-13,2025-05-14,2025-05-15,2025-05-16,2025-05-17,2025-05-18,2025-05-19,2025-05-20,2025-05-21,2025-05-22,2025-05-23,2025-05-24,2025-05-25,2025-05-26,2025-05-27,2025-05-28,2025-05-29,2025-05-30,2025-05-31,2025-06-01,2025-06-02,2025-06-12,2025-06-13,2025-06-14,2025-06-15,2025-06-16,2025-06-17,2025-06-18,2025-06-19,2025-06-20,2025-06-21,2025-06-22,2025-06-23,2025-06-24,2025-06-25,2025-06-26,2025-06-27,2025-06-28,2025-06-29,2025-06-30,2025-07-01,2025-07-02,2025-07-03,2025-07-04,2025-07-05,2025-07-06,2025-07-07,2025-07-08,2025-07-09,2025-07-10,2025-07-11,2025-07-12,2025-07-13,2025-07-14,2025-07-15,2025-07-16,2025-07-17,2025-07-18,2025-07-19,2025-07-20,2025-07-21,2025-07-22,2025-07-23,2025-07-24,2025-07-25,2025-07-26,2025-07-27,2025-07-28,2025-07-31,2025-08-01,2025-08-02,2025-08-03,2025-08-04,2025-08-05,2025-08-06,2025-08-07,2025-08-08,2025-08-09,2025-08-10,2025-08-11,2025-08-12,2025-08-13,2025-08-14,2025-08-15,2025-08-16,2025-08-17,2025-08-18,2025-08-19,2025-08-20,2025-08-21,2025-08-22,2025-08-23,2025-08-24,2025-08-25,2025-08-26,2025-08-27,2025-08-28,2025-08-29,2025-08-30,2025-08-31,2025-09-01,2025-09-02,2025-09-03,2025-09-04,2025-09-05,2025-09-06,2025-09-07,2025-09-08,2025-09-09,2025-09-10,2025-09-11,2025-09-12,2025-09-13,2025-09-14,2025-09-15,2025-09-16,2025-09-17,2025-09-18,2025-09-19,2025-09-20,2025-09-21,2025-09-22,2025-09-29,2025-09-30,2025-10-01,2025-10-02,2025-10-03,2025-10-04,2025-10-05,2025-10-06,2025-10-07,2025-10-08,2025-10-09
05:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.005333333333333333,0.0,0.0,0.004666666666666667,0.0,0.0,0.0,0.0,0.0,0.0023333333333333335,0.0,0.0026666666666666666,0.0023333333333333335,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0026666666666666666,0.0033333333333333335,0.0,0.0,0.004,0.005666666666666667,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0033333333333333335,,0.0023333333333333335,0.0,0.001,0.001,0.0,0.0,0.0,0.002,0.0016666666666666668,0.006333333333333333,0.0,0.0,0.0,0.004666666666666667,0.004666666666666667,0.0033333333333333335,0.0,0.0,0.0023333333333333335,0.0,0.0023333333333333335,0.0,0.0,0.006333333333333333,0.0023333333333333335,0.005666666666666667,0.001,0.0,0.0,0.0,0.0,0.0023333333333333335,0.0033333333333333335,0.0,0.0023333333333333335,0.0,0.0026666666666666666,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0026666666666666666,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0026666666666666666,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0023333333333333335,0.0026666666666666666,0.0,0.0,0.005333333333333333,0.0,0.0,0.004,0.0,0.0026666666666666666,0.0026666666666666666,0.0,0.0026666666666666666,0.0013333333333333333,0.005333333333333333,0.03166666666666666,0.004,0.0,0.6166666666666667,0.0,0.0,0.0026666666666666666,0.004666666666666667,0.0,0.005333333333333333,0.0,0.005333333333333333,0.01566666666666667,0.004,0.004666666666666667,0.004,0.0023333333333333335,0.0,0.0,0.009333333333333334,0.0033333333333333335,0.004,0.0,0.0,0.008333333333333333,0.4023333333333333,0.0026666666666666666,0.007666666666666667,0.0,0.0026666666666666666,0.0026666666666666666,0.006333333333333333,,0.004,0.0,0.0026666666666666666,0.004,0.007666666666666667,0.003,0.0033333333333333335,0.003,0.005666666666666667,0.006333333333333333,0.0,0.0033333333333333335,0.0033333333333333335,0.0026666666666666666,0.007666666666666667,0.005666666666666667,0.0026666666666666666,0.004666666666666667,0.0033333333333333335,0.0026666666666666666,0.004,0.004666666666666667,0.0,0.005333333333333333,0.005666666666666667,0.0,0.004,0.0,0.0,0.0,0.0023333333333333335,0.0,0.0,0.006333333333333333,0.009333333333333334,0.0023333333333333335,0.06699999999999999,0.0033333333333333335,0.005333333333333333,0.0,0.0016666666666666668,0.0,0.005666666666666667,0.0016666666666666668,0.0026666666666666666,,0.0026666666666666666,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0023333333333333335,0.0023333333333333335,0.0,0.0,0.0,0.0026666666666666666,0.0,0.0026666666666666666,0.0,0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.004,0.0023333333333333335,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0026666666666666666,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026666666666666666,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:30,,0.0023333333333333335,0.0,0.004,0.0,0.0033333333333333335,0.0,0.004666666666666667,0.0,0.0,0.0,0.39799999999999996,0.007333333333333334,0.004,0.005666666666666667,0.0033333333333333335,0.006333333333333333,0.37566666666666665,0.0,0.0,0.0,0.0,0.0023333333333333335,0.0,0.005333333333333333,0.009333333333333334,0.18733333333333332,0.001,0.0,0.004,0.0,0.009333333333333334,0.0026666666666666666,0.004666666666666667,0.005666666666666667,0.004,0.36533333333333334,0.147,0.08366666666666665,1.0506666666666666,0.005333333333333333,0.005666666666666667,1.0293333333333332,0.006333333333333333,0.0,0.07466666666666667,0.5143333333333333,0.0,1.0373333333333332,0.004,0.24333333333333335,0.224,0.8316666666666667,0.9216666666666666,0.21033333333333332,0.07766666666666668,0.004,0.0,1.187,0.0023333333333333335,0.33766666666666667,0.0026666666666666666,0.005666666666666667,0.7313333333333334,1.3896666666666666,0.004666666666666667,1.101,0.0033333333333333335,0.004666666666666667,0.0033333333333333335,0.4563333333333333,,0.366,0.004,0.007666666666666667,0.12666666666666665,0.3516666666666667,0.07333333333333333,0.005666666666666667,0.012333333333333333,0.9696666666666667,0.22666666666666666,0.0016666666666666668,0.0033333333333333335,0.38333333333333336,0.157,1.3643333333333334,0.75,0.068,0.2776666666666667,0.15766666666666665,0.8466666666666666,0.089,0.534,0.004666666666666667,0.5796666666666667,0.07,0.8816666666666666,0.008666666666666666,0.0,0.0016666666666666668,0.0013333333333333333,0.27166666666666667,0.0026666666666666666,0.719,0.0023333333333333335,0.7946666666666666,0.004666666666666667,1.0610000000000002,0.008333333333333333,0.3416666666666667,0.0023333333333333335,0.007666666666666667,0.0,0.3076666666666667,0.007,0.006333333333333333,,0.2076666666666667,0.005333333333333333,0.181,0.0033333333333333335,0.001,0.045000000000000005,0.0,0.0,0.04533333333333333,0.006333333333333333,0.0,0.19133333333333333,0.0,0.008666666666666666,0.3923333333333333,0.5473333333333333,0.004666666666666667,0.0033333333333333335,0.028666666666666667,0.004,0.24966666666666668,0.009000000000000001,0.007,0.0033333333333333335,0.004666666666666667,0.0,0.004,0.005666666666666667,0.099,0.005333333333333333,0.0,0.0,0.0016666666666666668,0.001,0.0,0.0033333333333333335,0.001,0.004,0.0033333333333333335,0.0,0.0,0.0,0.0,0.001,0.0,0.004666666666666667,0.0,0.0033333333333333335,0.0033333333333333335,0.0,0.0,0.0,0.010666666666666666,,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0033333333333333335,0.0016666666666666668,0.0,0.0
07:00,,0.006333333333333333,0.0033333333333333335,0.19666666666666668,0.004666666666666667,0.01,0.007,1.169,0.005333333333333333,0.0,0.0,1.418,0.3236666666666667,0.007,0.009333333333333334,0.005333333333333333,0.322,1.3666666666666667,0.0,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.8493333333333334,0.9700000000000001,0.22133333333333335,1.194,0.07733333333333334,1.4163333333333334,1.0273333333333334,0.0016666666666666668,0.9646666666666667,0.6083333333333333,1.3563333333333332,1.4443333333333332,0.12666666666666665,0.19233333333333336,0.685,1.6003333333333332,1.353,1.4093333333333333,0.8066666666666666,1.9536666666666667,0.0,0.0,1.6083333333333334,1.8306666666666667,0.0,2.8209999999999997,0.005666666666666667,1.6083333333333334,1.668,1.5853333333333335,1.776,0.9079999999999999,1.9443333333333332,0.009333333333333334,0.0,1.6913333333333334,0.0033333333333333335,1.7093333333333334,0.004,0.007666666666666667,1.5333333333333334,1.9673333333333332,1.457,1.8586666666666667,0.007,0.006333333333333333,0.6066666666666667,1.7253333333333332,,1.615,0.242,0.005666666666666667,1.4803333333333335,1.3306666666666667,1.4456666666666667,0.7856666666666666,0.373,1.331,1.2109999999999999,0.158,0.004,1.2583333333333333,1.6356666666666666,1.6226666666666667,2.414,1.3096666666666665,1.6506666666666665,1.3590000000000002,1.15,1.3123333333333334,1.6119999999999999,0.005666666666666667,1.7813333333333332,1.206,1.4366666666666668,0.9136666666666666,0.005666666666666667,0.004666666666666667,0.007333333333333334,1.3039999999999998,0.7283333333333334,1.6960000000000002,0.7816666666666666,1.18,1.145,1.1683333333333332,0.9113333333333333,0.368,1.0719999999999998,0.7223333333333334,0.6466666666666666,1.4340000000000002,0.9063333333333333,0.7226666666666667,,1.0746666666666667,0.004,0.647,0.5549999999999999,0.008333333333333333,1.323,0.0,0.004,1.0636666666666668,1.032,0.0,0.484,0.0023333333333333335,0.256,0.6489999999999999,1.097,0.3406666666666667,0.26466666666666666,1.352,0.005333333333333333,1.102,1.1613333333333336,0.5523333333333333,0.4756666666666666,0.20533333333333334,0.0,0.663,0.519,0.378,0.6396666666666667,0.25833333333333336,0.008666666666666666,0.7843333333333333,0.23466666666666666,0.0,0.30700000000000005,0.005666666666666667,1.2616666666666667,0.162,0.0,0.0,0.0026666666666666666,0.0,0.0016666666666666668,0.0,0.006333333333333333,0.0,0.45266666666666666,0.007000000000000001,0.0,0.005333333333333333,0.0,0.8406666666666667,,0.0,0.0023333333333333335,0.0,0.007,0.0026666666666666666,0.03333333333333333,0.0023333333333333335,0.004,0.0023333333333333335,0.005333333333333333,0.004666666666666667
07:30,,1.0726666666666667,0.11133333333333333,0.962,0.07933333333333333,0.664,1.5226666666666666,1.8966666666666667,0.010666666666666666,0.0,0.006333333333333333,2.1229999999999998,1.9723333333333335,0.3373333333333334,1.0716666666666665,0.008333333333333333,1.7409999999999999,1.861,0.0026666666666666666,0.004,0.0,0.0,0.006333333333333333,2.228333333333333,2.2146666666666666,1.5206666666666666,1.9013333333333333,1.1613333333333336,2.2766666666666664,2.4143333333333334,0.0,1.9236666666666666,1.3516666666666666,2.5443333333333333,2.481666666666667,1.3270000000000002,2.4186666666666667,1.074,2.6973333333333334,2.1026666666666665,2.619666666666667,1.517,2.7746666666666666,0.0026666666666666666,0.0,2.763,2.801,0.0006666666666666666,2.3826666666666667,0.005333333333333333,2.701,2.687,2.397666666666667,2.5003333333333333,0.6083333333333333,2.988,0.9753333333333334,0.005666666666666667,2.6503333333333337,0.007666666666666667,2.771666666666667,0.26766666666666666,0.9603333333333333,2.01,2.558,2.3603333333333336,2.7423333333333333,0.23566666666666666,0.009333333333333334,1.353,2.5005882352941176,1.5625,2.6096666666666666,1.0166666666666666,1.3303333333333331,2.1929999999999996,2.570666666666667,2.4116666666666666,0.8423333333333333,1.6433333333333333,1.5026666666666666,2.071,0.6583333333333333,0.008333333333333333,1.5663333333333334,2.0123333333333333,1.3573333333333333,2.9013333333333335,2.1936666666666667,2.2973333333333334,1.5676666666666668,1.1520000000000001,2.1806666666666668,2.0453333333333332,0.0,2.4853333333333336,2.0236666666666667,2.123666666666667,1.7683333333333333,0.0033333333333333335,0.006333333333333333,0.005333333333333333,2.376,0.331,0.7616666666666667,2.247333333333333,1.4086666666666665,2.271333333333333,1.2979999999999998,2.02,2.0096666666666665,2.005,1.9706666666666666,1.962,2.267333333333333,2.069,1.433,,1.7833333333333334,1.0543333333333333,1.0596666666666665,1.8486666666666667,0.0,1.7443333333333333,0.0026666666666666666,0.008666666666666666,1.8883333333333332,1.9466666666666665,0.0033333333333333335,0.0026666666666666666,0.006333333333333333,1.7630000000000001,1.176,1.1366666666666667,1.5463333333333333,1.6383333333333332,2.015,0.6353333333333333,1.6729999999999998,1.3626666666666667,1.4116666666666666,1.7369999999999999,1.599,0.0,1.0333333333333334,1.662,1.801,1.8206666666666667,1.7783333333333333,0.8330000000000001,1.2843333333333333,1.5303333333333333,0.004,0.7813333333333333,0.005333333333333333,1.2713333333333334,1.567,0.0,0.0016666666666666668,0.005333333333333333,0.0,0.0,0.20199999999999999,0.184,0.0033333333333333335,1.51,0.005666666666666667,0.0,1.38,0.0,1.5283333333333333,,0.33999999999999997,0.8563333333333334,0.215,0.008333333333333333,0.7903333333333333,1.4,0.006333333333333333,1.1176666666666668,0.0,0.41766666666666663,0.8049999999999999
08:00,,2.4086666666666665,1.9133333333333333,0.8376666666666667,1.181,0.49733333333333335,2.4463333333333335,3.1456666666666666,1.0826666666666667,0.0033333333333333335,0.5256666666666666,1.5326666666666666,3.2376666666666667,1.4206666666666665,3.006,2.0140000000000002,2.8026666666666666,2.8146666666666667,0.776,0.3943333333333333,0.0,0.0,0.6716666666666666,1.6746666666666667,3.3673333333333333,2.429666666666667,2.897,1.3423333333333332,2.883,3.6326666666666667,0.004666666666666667,2.7366666666666664,1.7153333333333334,3.703333333333333,3.607666666666667,1.4923333333333335,1.9336666666666666,1.2576666666666665,3.859666666666667,3.305333333333333,3.841666666666667,2.8070000000000004,4.015666666666666,0.0026666666666666666,0.0026666666666666666,3.9716666666666667,3.454333333333333,0.0033333333333333335,1.8453333333333333,0.737,3.875,3.743666666666667,3.8093333333333335,3.5883333333333334,0.0,3.2733333333333334,1.7496666666666667,0.006333333333333333,3.5083333333333333,0.8226666666666667,3.8296666666666668,0.049,1.0623333333333334,2.698,2.828333333333333,2.13,3.8699999999999997,1.0366666666666666,0.01,2.0923333333333334,,1.7533333333333334,3.6323333333333334,1.2373333333333332,2.131333333333333,2.476,3.542666666666667,3.366333333333333,0.7503333333333333,2.9733333333333336,1.49,2.1496666666666666,0.8923333333333333,1.3626666666666667,1.6986666666666668,1.5913333333333335,2.469333333333333,3.4566666666666666,3.1439999999999997,3.116333333333333,1.865,2.7213333333333334,3.1116666666666664,3.3713333333333333,0.005666666666666667,3.254,3.0060000000000002,2.83,2.7359999999999998,0.006666666666666667,0.008666666666666666,0.9013333333333333,3.9983333333333335,1.3536666666666666,1.0596666666666665,2.859,2.3343333333333334,3.02,1.181,3.0113333333333334,3.0263333333333335,2.9916666666666667,2.9736666666666665,2.9736666666666665,3.1446666666666667,3.058666666666667,2.682,,2.4536666666666664,1.3943333333333332,1.5376666666666667,2.855,0.08566666666666665,2.019,0.0033333333333333335,0.5533333333333333,2.2953333333333332,3.4033333333333333,0.007666666666666667,0.35833333333333334,0.0033333333333333335,2.8609999999999998,3.1206666666666663,2.0893333333333333,3.0113333333333334,2.705,2.8160000000000003,1.8523333333333334,1.0383333333333333,2.7883333333333336,2.146666666666667,2.5050000000000003,2.6073333333333335,0.0,1.426,3.0883333333333334,2.759666666666667,1.3433333333333335,2.255333333333333,0.775,2.6876666666666664,2.5709999999999997,1.1503333333333332,1.0736666666666668,0.38566666666666666,1.6813333333333333,2.6366666666666663,0.0,0.2803333333333333,0.0,0.004,0.0033333333333333335,0.0,1.4673333333333334,0.12133333333333333,2.6790000000000003,2.199,0.0,2.7233333333333336,0.004666666666666667,1.9883333333333333,,1.2590000000000001,2.533,0.3466666666666667,2.1896666666666667,1.9813333333333332,1.3983333333333334,0.47866666666666663,1.6353333333333333,0.519,0.6953333333333334,1.8043333333333333
08:30,,3.474666666666667,3.683666666666667,0.9763333333333333,1.1703333333333332,0.006333333333333333,3.0669999999999997,4.697,1.2053333333333334,0.005666666666666667,0.45099999999999996,1.2369999999999999,4.477666666666667,2.7516666666666665,4.264333333333334,3.6333333333333333,4.378666666666667,2.6073333333333335,1.7803333333333333,1.162,0.0,0.0026666666666666666,0.35733333333333334,2.756333333333333,4.375666666666667,2.828333333333333,4.155333333333333,1.483,3.7706666666666666,4.730666666666666,0.6453333333333333,3.347666666666667,2.883666666666667,4.855333333333333,4.697,1.8963333333333334,1.587,1.7923333333333331,4.816333333333334,3.5486666666666666,5.038666666666667,1.9736666666666667,5.005666666666667,0.9626666666666667,1.0,5.049666666666667,3.952,0.30033333333333334,1.6093333333333333,1.1903333333333335,4.941333333333334,4.563999999999999,4.516,4.779333333333333,0.9570000000000001,2.753333333333333,2.624,0.894,4.204,1.2893333333333332,4.847666666666667,0.873,1.4063333333333332,3.0503333333333336,3.1926666666666668,3.6213333333333333,4.763,1.392,1.0563333333333333,2.4113333333333333,,2.0616666666666665,4.599666666666667,1.1,3.241333333333333,4.452666666666667,4.442666666666667,4.241666666666666,1.439,3.7103333333333333,2.2693333333333334,2.132,1.2386666666666666,1.3726666666666667,3.2736666666666663,1.7263333333333333,3.3463333333333334,3.845,4.141,4.143,2.0676666666666668,3.523,4.006333333333333,3.6096666666666666,0.9296666666666666,3.294,3.7696666666666667,3.9036666666666666,3.8233333333333333,0.49033333333333334,0.07433333333333333,1.4553333333333331,3.146666666666667,1.3406666666666667,1.5836666666666666,4.725333333333333,4.694333333333334,3.378333333333333,1.2393333333333334,3.9563333333333333,3.9099999999999997,3.8873333333333333,3.8523333333333336,3.845666666666667,3.8733333333333335,4.100333333333333,4.099666666666667,,2.4406666666666665,1.835,1.9883333333333333,3.8040000000000003,0.3656666666666667,3.7886666666666664,0.0,0.6776666666666668,1.0913333333333335,4.031,0.2743333333333334,1.6276666666666666,0.7626666666666666,3.8893333333333335,1.5156666666666667,2.353333333333333,3.827,3.622333333333333,3.6703333333333332,4.416666666666667,2.369333333333333,3.227333333333333,3.5156666666666667,3.659,3.565,0.0023333333333333335,2.5349999999999997,3.528,3.5676666666666668,2.2143333333333333,2.5646666666666667,0.787,3.578333333333333,3.5573333333333332,1.7523333333333333,1.449,0.0023333333333333335,3.2116666666666664,3.647,0.0,0.0033333333333333335,1.3203333333333334,0.0033333333333333335,0.005666666666666667,0.0,4.616,0.003,3.7903333333333333,3.7546666666666666,0.0,3.7986666666666666,0.0033333333333333335,2.4236666666666666,,1.6006666666666667,3.566333333333333,0.005333333333333333,3.433333333333333,2.7520000000000002,1.3969999999999998,1.6283333333333334,1.042,2.227,1.1409999999999998,2.2213333333333334
09:00,,4.521333333333334,4.921,1.9776666666666667,2.933333333333333,0.009333333333333334,4.932666666666666,3.806,0.9683333333333334,0.04133333333333333,0.07533333333333334,1.5023333333333333,5.520666666666667,4.171,5.3469999999999995,4.444333333333334,5.650333333333333,2.661,2.6353333333333335,1.4246666666666667,0.001,0.005333333333333333,0.9733333333333333,3.3,5.297,2.5290000000000004,5.209333333333333,1.6046666666666667,4.753,5.713666666666667,0.9343333333333333,3.8996666666666666,3.441666666666667,5.538666666666667,5.625666666666667,2.4963333333333333,3.181,3.0983333333333336,5.604,4.321666666666667,6.025,2.5983333333333336,5.739999999999999,1.9533333333333334,2.3463333333333334,6.047333333333333,4.420333333333334,0.22266666666666665,2.537,1.1969999999999998,5.740666666666667,5.048333333333333,5.349333333333333,4.329666666666666,0.19066666666666665,4.440666666666667,3.933666666666667,1.1146666666666667,4.214333333333333,0.8883333333333334,5.612333333333334,1.4343333333333335,2.517333333333333,3.1293333333333333,4.985666666666666,4.715999999999999,5.478,1.4846666666666666,1.2313333333333332,2.438,,2.2483333333333335,5.452,1.0376666666666667,4.5,3.5343333333333335,5.270666666666667,5.000666666666667,4.760000000000001,4.806333333333333,2.107,2.2306666666666666,1.2746666666666668,1.6666666666666667,4.269333333333334,3.787,2.0043333333333333,5.433666666666666,4.946333333333333,3.4516666666666667,2.1109999999999998,4.837000000000001,4.790333333333334,4.6979999999999995,1.9876666666666667,4.565666666666667,4.562333333333333,3.086,3.7026666666666666,0.5656666666666667,1.1273333333333333,0.8033333333333333,5.422666666666667,1.683,1.9,2.227333333333333,2.594333333333333,5.155,1.5896666666666666,4.839333333333333,4.6946666666666665,4.647,4.598333333333333,4.655666666666666,4.709333333333333,4.860666666666666,4.765333333333333,,2.671,1.2013333333333334,3.171666666666667,4.645,1.5086666666666666,4.233333333333333,0.0026666666666666666,0.9179999999999999,0.002,3.513,0.9316666666666666,1.2586666666666666,0.903,4.775,3.7643333333333335,3.716666666666667,4.663666666666667,4.543,3.8393333333333337,2.630666666666667,3.3193333333333332,4.266666666666667,3.766,4.439000000000001,4.339333333333333,0.0026666666666666666,2.8400000000000003,3.702,4.6273333333333335,2.583666666666667,3.1353333333333335,1.62,4.087666666666666,4.433333333333334,2.719666666666667,1.8673333333333333,0.0,3.222,4.084333333333333,0.45266666666666666,0.005666666666666667,2.9426666666666668,1.1783333333333335,0.0016666666666666668,0.004,4.973,0.18933333333333333,4.204666666666666,4.342333333333333,0.0023333333333333335,4.740333333333334,0.007,4.015,,0.6140000000000001,4.509,0.008333333333333333,4.424,3.948666666666667,2.7676666666666665,3.9236666666666666,1.7616666666666667,2.308666666666667,1.1673333333333333,2.8623333333333334
09:30,,5.511333333333334,6.028333333333333,4.343333333333334,2.4680000000000004,0.5633333333333332,6.029333333333333,4.596333333333333,0.22566666666666665,1.0113333333333334,0.7826666666666667,1.3733333333333335,6.482333333333333,4.740666666666667,5.925,5.727333333333333,2.3246666666666664,2.067333333333333,1.542,1.1263333333333334,0.0023333333333333335,0.004,0.9203333333333333,1.3503333333333332,6.386,3.431,5.979,1.693,6.445666666666667,6.590333333333334,1.4436666666666667,3.134,3.771,6.423,6.489999999999999,3.2266666666666666,5.797,4.25,6.498,4.076333333333333,6.903333333333333,3.387,5.866666666666666,2.416,2.283,6.8790000000000004,4.917666666666666,0.007,3.107666666666667,0.888,6.6066666666666665,5.744666666666666,5.618333333333334,5.727,0.5226666666666666,6.641333333333334,6.233333333333333,1.0593333333333335,4.756666666666666,0.178,5.950333333333333,1.0156666666666667,3.0536666666666665,2.5170000000000003,5.049,6.276,6.264666666666667,1.637,1.1633333333333333,3.765,,2.5396666666666667,5.7330000000000005,1.0833333333333333,4.823666666666667,3.856666666666667,6.064666666666667,5.6593333333333335,4.304,4.747333333333334,2.6226666666666665,5.008333333333334,3.6300000000000003,1.1026666666666667,3.9803333333333333,3.6843333333333335,3.4810000000000003,5.846666666666667,5.668333333333334,3.4483333333333333,2.978,5.492,5.377666666666666,5.5343333333333335,3.577,5.2156666666666665,5.268666666666666,3.192,4.149666666666667,0.01,1.0543333333333333,1.1353333333333333,6.525,1.3679999999999999,2.621,4.586333333333333,2.130333333333333,5.560666666666666,2.5196666666666667,4.768,5.3453333333333335,5.3340000000000005,5.093999999999999,5.328666666666666,5.3726666666666665,5.3533333333333335,4.965999999999999,,3.3433333333333333,1.4586666666666666,4.872,5.531666666666666,1.26,3.4393333333333334,0.0,1.6366666666666667,0.7186666666666667,5.638,0.862,0.8933333333333333,1.2169999999999999,5.621666666666667,5.424666666666667,1.4466666666666665,5.343999999999999,5.277,5.141,3.0953333333333335,3.420666666666667,5.224333333333333,4.970666666666667,5.160333333333333,5.164333333333333,0.317,3.4626666666666663,2.904333333333333,5.187666666666667,2.808,2.746666666666667,1.5886666666666664,4.807333333333333,5.269,4.393,1.7733333333333332,0.653,5.589,5.3276666666666666,1.083,1.053,3.236666666666667,1.517,0.004,0.39066666666666666,6.491666666666666,1.9976666666666667,5.192333333333334,3.695,0.0026666666666666666,5.532,0.391,5.139333333333334,,1.0063333333333333,4.601,0.7803333333333333,5.266,3.75,4.387,2.445333333333333,1.716,3.8680000000000003,1.663,3.0170000000000003
10:00,7.429047619047618,6.338333333333334,7.045,5.578,3.235,1.3696666666666668,7.212666666666666,4.293333333333334,0.004666666666666667,1.1703333333333332,1.365,1.3593333333333333,7.276666666666667,4.41,6.38,6.71,3.5473333333333334,2.0989999999999998,2.2266666666666666,1.1606666666666667,0.0033333333333333335,0.7143333333333334,1.8966666666666667,2.882,7.1353333333333335,3.291333333333333,6.696333333333333,1.7993333333333332,7.702,7.259666666666666,1.1729999999999998,1.343,3.142333333333333,7.099,7.159666666666666,3.5746666666666664,7.451666666666667,3.8586666666666667,7.217333333333333,4.878666666666666,7.112666666666667,3.872333333333333,5.0023333333333335,1.6786666666666668,3.2430000000000003,7.611000000000001,5.975666666666667,0.48933333333333334,6.62,1.338,7.370666666666667,5.571666666666667,5.927666666666667,5.818,0.6843333333333333,7.348,7.398666666666667,1.2193333333333334,7.134333333333333,0.005333333333333333,6.277666666666667,1.245,1.894,3.3026666666666666,5.235666666666666,5.454,6.907,1.5576666666666665,1.32,3.4226666666666667,,2.8766666666666665,7.029,1.2796666666666667,4.678333333333333,6.314333333333334,6.562,6.277333333333333,2.6296666666666666,5.936999999999999,3.413,6.140666666666666,6.519333333333334,1.305,5.067333333333334,3.4463333333333335,6.816333333333334,6.5136666666666665,6.162000000000001,3.235,3.6839999999999997,6.135000000000001,5.964666666666667,6.0616666666666665,3.5886666666666667,3.4646666666666666,5.868333333333334,2.944666666666667,5.2396666666666665,0.7176666666666667,0.9,1.9909999999999999,5.796,1.9140000000000001,2.281,4.563,3.0953333333333335,6.328333333333333,3.503333333333333,6.067333333333334,5.897666666666667,5.925,5.699,5.901666666666667,5.980333333333333,6.261333333333334,4.599,,2.981666666666667,1.7646666666666666,5.433000000000001,6.102666666666667,1.5133333333333332,4.540333333333334,0.037333333333333336,1.256,3.1846666666666668,6.218,1.2496666666666667,1.5653333333333335,0.8356666666666667,2.972,5.859,1.3653333333333333,6.1946666666666665,5.1129999999999995,6.005,1.7163333333333335,4.157333333333333,6.323666666666667,5.4093333333333335,5.705,4.767333333333334,1.125,3.6253333333333333,4.217333333333333,5.847333333333333,3.227,3.885666666666667,1.5546666666666666,5.465333333333334,5.88,5.9959999999999996,1.0716666666666665,1.3913333333333333,5.339666666666667,5.939333333333334,1.431,1.8826666666666665,1.222,1.8326666666666667,0.004666666666666667,0.9993333333333333,5.629333333333333,1.5726666666666667,5.998333333333333,2.1003333333333334,0.0,6.188999999999999,1.2636666666666665,3.8329999999999997,,1.5526666666666666,5.961333333333333,1.0633333333333332,5.848666666666667,5.09,6.2123333333333335,3.17,2.226,4.490666666666667,5.8629999999999995,5.078333333333333
