,2025-07-25,2025-07-26,2025-07-28,2025-07-29,2025-07-30,2025-07-31,2025-08-01,2025-08-02,2025-08-03,2025-08-04,2025-08-05,2025-08-06,2025-08-11,2025-08-12,2025-08-13,2025-08-14,2025-08-15,2025-08-16,2025-08-17,2025-08-18,2025-08-19,2025-08-20,2025-08-21,2025-08-22,2025-08-25,2025-08-26,2025-08-27,2025-08-28,2025-08-29,2025-08-30,2025-08-31,2025-09-01,2025-09-02,2025-09-03,2025-09-04,2025-09-05,2025-09-06,2025-09-07,2025-09-08,2025-09-09,2025-09-10,2025-09-11,2025-09-12,2025-09-13,2025-09-14,2025-09-15,2025-09-16,2025-09-18,2025-09-19,2025-09-20,2025-09-21,2025-09-22,2025-09-23,2025-09-24,2025-09-29,2025-09-30,2025-10-01,2025-10-02,2025-10-03,2025-10-04,2025-10-05,2025-10-06,2025-10-07,2025-10-08,2025-10-09
05:30,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:00,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:30,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0019666666666666665,0.0,,0.0,0.0,,0.0,0.0,0.047799999999999995,0.0077,,0.017266666666666666,0.0,0.028933333333333332,0.0251,0.0248,0.04596666666666667,,0.09780000000000001,,,0.0665,0.0,0.06346666666666666,0.08566666666666665,0.08713333333333333,0.17786666666666667,0.11076666666666667
07:00,,,0.013566666666666668,0.0024,0.0106,,0.0,,0.02266666666666667,,0.018600000000000002,,0.019933333333333334,,0.0,0.0036,0.0047666666666666664,,0.016633333333333333,,0.004666666666666667,0.006086956521739131,0.10757142857142857,,0.0,0.0,,0.0,,0.0,0.013466666666666667,0.0,0.04543333333333333,,,0.0172,0.2237333333333333,0.3131333333333333,0.060566666666666664,,0.1165,0.0,,0.005366666666666667,,0.20336666666666667,0.18233333333333332,,0.2534,0.04546666666666666,0.4174333333333333,0.3718,0.28396666666666665,0.4825666666666667,,0.6906,,,0.5479333333333333,0.016966666666666668,0.5577666666666666,0.4539666666666667,0.5787333333333334,0.6889000000000001,0.4216666666666667
07:30,,,0.2622333333333333,0.23766666666666666,0.26306666666666667,,0.1587,,0.3534333333333333,,0.3330666666666667,,0.3824333333333333,,0.22883333333333333,0.2149,0.22086666666666668,,0.19269999999999998,,0.08013333333333333,,0.2718333333333333,,0.060333333333333336,0.010233333333333334,,0.0,,0.004666666666666667,0.05246666666666666,0.043000000000000003,0.06726666666666666,,,0.09896666666666666,0.4262666666666667,1.1771666666666667,0.4313666666666667,,0.3489333333333333,0.011333333333333334,,0.11326666666666665,,1.3679333333333332,1.3742333333333332,,1.5658666666666667,0.3548666666666667,0.7359666666666667,1.6570333333333334,1.6468333333333334,1.6685666666666668,,1.8248666666666666,,,1.6607333333333334,0.13610344827586207,1.2954333333333332,0.7913333333333333,2.2092666666666667,1.6260000000000001,1.9968333333333335
08:00,,,1.4576,1.3522666666666665,1.6756333333333333,,0.33786666666666665,,1.6979090909090908,2.53225,1.8912666666666667,,2.196,3.4275,0.8530333333333334,1.4420333333333335,0.6132333333333333,,1.3321666666666665,,0.3452758620689655,,1.0417666666666667,,0.11523333333333333,0.052866666666666666,,0.012199999999999999,,0.051699999999999996,0.07356666666666666,0.2264,0.27949999999999997,,,0.5621666666666666,1.6625666666666667,3.1700333333333335,1.1861666666666666,,1.1365666666666667,0.0214,,0.3231,,3.1545666666666667,3.1971,,3.1847,1.1164333333333334,1.3809333333333333,3.2159666666666666,1.3301333333333332,2.9728333333333334,,3.135566666666667,,,3.0298333333333334,0.3524333333333333,3.1942666666666666,1.3474666666666666,3.8613333333333335,1.6784666666666666,3.6994
08:30,,,2.9084,3.1974,3.3002333333333334,,0.36813333333333337,,,2.6974,3.5248,,,3.4189000000000003,2.4512,3.8897,1.2857666666666667,,2.533533333333333,,0.5589666666666666,,1.4531333333333334,,0.3375333333333333,0.2023,,0.020666666666666667,,0.1316,0.2957,0.4029666666666667,1.6503666666666668,,,2.2534,1.8738333333333335,3.164833333333333,3.0628666666666664,,2.1245,0.014666666666666666,,0.5692,,4.539733333333333,4.557733333333333,,4.5408333333333335,3.5219333333333336,1.7802666666666667,4.513379310344828,4.4040333333333335,2.7804,,4.248866666666667,,,4.016233333333333,0.4900333333333334,4.734966666666667,3.6849,5.029766666666666,2.2538666666666667,4.840999999999999
09:00,,,1.8549333333333335,4.077133333333333,4.4191,,0.5698666666666666,,,2.7889333333333335,4.568758620689655,,,4.1504,1.3552333333333335,4.7488,2.8451333333333335,,3.5534666666666666,,0.5775,,4.946366666666666,,1.0982666666666667,0.3105333333333333,,0.012833333333333334,,0.2512,0.43679999999999997,1.7644666666666666,5.1581,,,2.4807333333333332,2.3650666666666664,4.326333333333333,4.889566666666667,,1.6570333333333334,0.10256666666666667,,1.0003666666666666,,5.577166666666667,5.544366666666666,,5.632266666666666,2.5336333333333334,1.5985666666666667,5.518633333333333,5.6541,4.3201,,5.1802,,,5.1384,0.4748,5.585533333333333,5.1109333333333336,6.044833333333333,2.997133333333333,5.8482666666666665
09:30,,,1.512,2.617633333333333,5.262933333333334,,0.9369,,,2.884,5.417199999999999,,,4.322233333333333,1.7432666666666667,5.3767,4.816533333333334,,4.834366666666667,,0.8287666666666667,,5.605,,1.4465666666666666,0.3887,,0.047400000000000005,,0.3232,0.9626,5.3163,5.978866666666666,,,2.0141666666666667,2.6622666666666666,5.698566666666666,5.673133333333333,,3.6234666666666664,0.08903333333333333,,2.293066666666667,,6.381466666666666,6.3984,,5.622566666666667,2.1766,1.5474999999999999,6.252033333333333,6.2260333333333335,3.271533333333333,,5.914,,,5.972700000000001,0.4570666666666667,4.9997,5.7447,3.617766666666667,3.2335333333333334,6.5677
10:00,,,1.579793103448276,2.6559000000000004,5.6505,5.958678571428571,0.9362666666666667,,,2.6559000000000004,4.769233333333333,,,6.309433333333333,1.6420333333333335,6.173866666666667,3.5165,,6.1343,,1.3659333333333334,,6.056666666666667,,2.8100666666666663,0.5050666666666667,,0.0459,,0.3873333333333333,3.1204666666666667,5.966366666666667,6.557777777777778,7.117333333333334,,2.223266666666667,1.8055333333333332,6.6333,6.448066666666667,,5.589533333333334,0.15119999999999997,,6.384266666666666,,6.741933333333334,6.713466666666666,,6.347366666666667,2.3599666666666668,5.1081666666666665,6.9492,6.505766666666667,4.116448275862068,,6.240366666666666,,,6.196766666666666,0.49943333333333334,6.067333333333334,6.095466666666667,7.017766666666666,4.145366666666667,5.590766666666667
10:30,,,1.4747666666666668,2.7636666666666665,,6.555793103448275,1.3656333333333335,,,4.992333333333334,3.3497,,,5.4126,2.6238666666666663,6.245433333333334,2.670176470588235,2.9106923076923077,6.585,,1.8156666666666665,,6.974233333333333,,2.295266666666667,0.9451,,0.017433333333333335,,0.5391333333333334,6.890033333333333,6.324133333333333,,6.375766666666666,,5.912033333333333,6.6849,6.073466666666667,6.0039,,6.198566666666666,0.31403333333333333,,5.935266666666666,,5.395366666666666,5.425800000000001,,5.7837,1.929633333333333,5.566666666666666,5.4391,5.4103666666666665,6.834633333333333,,5.2611,,,5.422933333333333,0.7857333333333333,6.215333333333334,3.1537,5.1213999999999995,4.1592,5.400666666666667
11:00,,,2.895033333333333,2.335466666666667,,4.932566666666667,1.4288666666666667,,,5.523733333333333,6.669066666666667,,,2.3923666666666668,1.7306,6.158,,4.398933333333333,6.320966666666666,,1.9451666666666665,,5.464733333333333,,3.4443,2.7686333333333333,,0.04296666666666667,,0.9987333333333334,6.8082666666666665,4.914,,5.366733333333333,,5.046733333333333,3.3864666666666663,5.4159999999999995,4.2865,,6.190966666666666,0.45549999999999996,,6.672333333333333,,5.3874,,,4.703833333333334,1.8779333333333335,5.9681999999999995,5.415466666666666,5.408600000000001,5.844766666666667,,5.422700000000001,,,5.439966666666667,1.0651,5.452166666666667,0.23553333333333332,5.0965333333333325,5.403333333333333,5.4073
11:30,,,2.3056666666666668,3.0441000000000003,,4.008166666666667,1.7296,,,5.0092333333333325,5.691857142857143,5.457,,2.2729,2.5622666666666665,5.584366666666667,,5.124,5.423866666666667,,2.8925,,4.9854,,2.0885666666666665,7.6414333333333335,,0.02514285714285714,0.15539130434782608,2.6314,5.673533333333333,4.0085999999999995,,5.2994,,5.415633333333333,4.6940333333333335,5.4348,5.3215,1.8463333333333334,4.968966666666666,0.7064666666666667,,5.5053,,5.3594333333333335,,,3.2893333333333334,1.6198666666666666,1.5009000000000001,5.4074333333333335,5.3486,5.131433333333333,,5.4197999999999995,,,5.4272,1.1738333333333333,5.3522,0.30389999999999995,5.607166666666667,6.226,5.428633333333334
12:00,,,2.9885333333333337,3.756466666666667,,3.027133333333333,3.2134666666666667,,,6.0115,,5.354133333333333,,0.9347666666666666,2.5412666666666666,5.401666666666667,,5.994533333333333,5.437766666666667,,3.9762666666666666,,5.037033333333333,,2.5951999999999997,6.081653846153846,5.61725,,0.02,6.645133333333333,5.525899999999999,5.8702,,2.9487,,2.7765,2.2139666666666664,5.372566666666667,5.4461,1.5262333333333333,2.0949666666666666,1.3466,,5.364633333333333,,5.274500000000001,,,4.032666666666667,1.1463999999999999,5.2727,5.401466666666667,5.353666666666667,5.1463,,5.4375333333333336,,,5.4276333333333335,1.7711666666666666,5.314233333333333,0.34436666666666665,4.3888,5.4469666666666665,5.4237
12:30,,,2.572,4.830299999999999,,4.991666666666666,2.7881666666666667,,,6.465133333333333,,3.072366666666667,,1.9850666666666668,3.5474666666666668,5.3886,,5.4452,5.432066666666667,,4.878699999999999,,4.9262,,3.5405333333333333,,5.5808333333333335,,0.035699999999999996,5.7014000000000005,5.427466666666667,3.7580999999999998,,4.533533333333334,,4.010366666666666,3.765333333333333,5.1995,5.4389,2.4862333333333333,2.4017333333333335,4.3293333333333335,,5.4858,,4.3366999999999996,,,6.303933333333333,1.6043999999999998,4.254166666666666,5.343833333333333,5.369466666666667,4.677266666666667,,5.408333333333333,,,5.407666666666667,2.0952,5.3561,0.1698,5.636,5.433133333333333,5.4233666666666664
13:00,,,2.167333333333333,5.504566666666666,,3.806233333333333,2.1254,,,5.399,,2.7126666666666663,,2.1704333333333334,1.9304333333333332,5.388833333333333,,5.529366666666666,5.439033333333333,,2.4236333333333335,,5.457033333333333,,2.4203666666666668,,5.3293333333333335,,0.12173333333333333,1.0027,5.4358,5.673933333333333,,4.399333333333333,,4.2544,6.242766666666667,5.271733333333333,5.4436,5.9869,3.713333333333333,6.8726,,5.303233333333334,,1.8668333333333333,,,5.434333333333333,1.8108333333333333,5.697533333333333,5.3671,5.412599999999999,4.3057,,5.430466666666666,,,5.320866666666666,2.202,3.3723666666666667,0.20713333333333334,3.7785,5.431033333333334,5.409566666666667
13:30,,,1.9732999999999998,4.9311,,1.1357666666666666,2.468,2.4554615384615386,,4.561933333333333,,5.503233333333333,,1.3773333333333333,1.4648,5.376099999999999,,5.361766666666667,5.277233333333333,,3.2768333333333337,,5.6799,,1.9384666666666666,,5.344733333333334,,0.29116666666666663,4.705699999999999,,4.816766666666667,,4.3736,,3.2112,6.322566666666666,4.372833333333333,5.449866666666667,5.553833333333333,6.129933333333333,6.0845666666666665,,4.770266666666667,,0.9655666666666666,,,5.164433333333333,1.2072333333333334,5.720666666666667,5.341466666666666,5.376500000000001,4.063933333333334,,5.4287,,,5.454633333333334,1.8213666666666666,3.0005,0.34426666666666667,4.581833333333334,5.4101333333333335,5.435666666666666
14:00,,,0.9463,5.1143,,1.2467000000000001,,1.8243,,3.8464666666666667,,5.612466666666666,,1.3388333333333333,1.4227666666666667,5.407966666666667,,5.295766666666666,5.245833333333334,,4.751366666666667,,5.021100000000001,,1.7526666666666666,,5.414633333333333,,0.09173333333333332,4.385666666666666,,3.1711,,5.7465,,2.155533333333333,5.268433333333333,6.018266666666666,5.406166666666667,3.956866666666667,4.850333333333333,3.8942666666666668,,3.1309,,1.7409333333333334,,,5.375699999999999,2.8879,5.3261,5.3664,5.4074,5.052366666666667,,5.438137931034483,,,5.025,1.5378,2.4462333333333333,0.5216,3.829333333333333,5.376566666666666,5.398233333333334
14:30,,,0.8869333333333334,4.0385,,0.8721333333333333,,1.2752000000000001,,3.9431000000000003,,3.5272,,0.7720666666666667,1.5962,5.359366666666667,,4.689633333333333,4.971,,4.911666666666666,,5.4802333333333335,,1.3141,,5.391866666666667,,0.10726666666666666,4.647033333333334,,3.2502333333333335,,4.535433333333333,,1.3967666666666667,5.881433333333333,5.956133333333333,5.405033333333334,1.5570333333333333,1.1409,2.5084999999999997,,4.614,5.9093,1.2672666666666668,,,2.4325666666666668,2.4177000000000004,5.491766666666666,5.347533333333333,5.400899999999999,3.7538,,5.4328,5.337000000000001,,4.542866666666667,1.6524666666666665,1.9574333333333334,0.17866666666666667,5.565433333333333,3.8455333333333335,5.427566666666666
15:00,1.2222857142857142,,1.887,1.4146,,0.7472,,1.2720999999999998,,3.6396333333333333,,2.6967,,0.5415333333333333,1.1086666666666667,4.624499999999999,,2.946066666666667,3.9961333333333333,,1.0069666666666666,,4.580066666666666,,0.8595666666666666,,4.905966666666667,,0.05616666666666667,3.7697333333333334,,1.6604333333333334,,3.1548666666666665,,1.3613666666666666,4.713433333333333,5.1377999999999995,4.889433333333333,1.3228,5.2321333333333335,1.8785333333333334,,,5.1726,3.2561666666666667,,,0.7775333333333333,4.0627,5.3316,5.1164,5.232366666666667,5.2035,4.0159375,,4.622833333333333,,4.151666666666666,1.6086666666666667,1.8401,0.13363333333333335,4.4641,3.2294,5.278899999999999
15:30,3.3415000000000004,,1.5831666666666666,2.0893333333333333,1.6898148148148149,2.3378333333333337,,1.8912333333333333,,3.2742999999999998,,1.3789333333333333,,1.6356,0.47293333333333337,3.5903,,2.1487,2.9529,,0.6335,,2.896,,0.6228333333333332,,3.868866666666667,,0.05463333333333333,0.9151666666666666,,1.4192333333333333,,1.8409,,1.4636333333333333,3.4306666666666668,4.116033333333333,3.891766666666667,0.6741666666666667,3.1889,1.8703333333333334,,,2.358233333333333,1.4906,,,1.9991666666666668,2.6613333333333333,2.3249333333333335,4.1782,4.2685,,2.2169666666666665,,3.2662666666666667,,3.560166666666667,1.2569333333333332,1.3869666666666667,0.12176666666666666,3.795933333333333,2.232766666666667,4.390233333333333
16:00,2.1260689655172413,,0.5195666666666666,,0.8736333333333334,2.4820333333333333,,1.6597666666666666,,1.8478333333333334,,0.6721,,0.20443333333333333,0.34343333333333337,2.3873,,1.6454,1.6917,,0.8459333333333333,,1.7722,,0.3895,,2.6006666666666667,,0.0,0.8169666666666667,,0.7072333333333333,,1.4915333333333334,,1.0764333333333334,2.8683,2.8883666666666667,2.765733333333333,0.6259,0.3703,0.8971,,,1.2908333333333333,0.6012666666666667,,,1.7346333333333335,3.0007333333333337,1.5278333333333334,2.694033333333333,3.0133666666666667,,1.9234333333333333,,1.5499,,2.4105,1.0944,1.1318,0.09546666666666666,3.0296000000000003,1.4840666666666666,3.2985333333333333
16:30,0.5438,,0.17056666666666667,,0.198,0.7754666666666666,,0.6710666666666667,,0.7720666666666667,,0.5404666666666667,,0.2950666666666667,0.1268,1.0641,,0.6918333333333333,1.0567333333333333,,0.4536,,1.0139,,0.13323333333333334,,0.8932,,0.0,0.21256666666666665,,0.5150333333333333,,1.0458,,0.6994,1.2302333333333333,1.5549333333333333,1.4775,0.5981000000000001,0.7300333333333333,0.6196333333333333,,,0.3304,0.32876666666666665,,,0.3271,2.0955,1.4539333333333333,1.8042666666666667,1.7447333333333332,,0.6146999999999999,,0.8448,,1.0985,1.9113666666666667,0.7137,0.11746666666666666,2.0490666666666666,1.3633,2.0082333333333335
17:00,0.014933333333333331,,0.011833333333333333,,0.0146,0.07523333333333333,,0.054066666666666666,,0.07446666666666667,,0.0804,,0.023133333333333336,0.028666666666666667,0.05031034482758621,,0.0936,0.10343333333333334,,0.057,,0.10473333333333333,,0.028033333333333334,,0.07013333333333334,,0.0,0.0542,,0.10919999999999999,,0.14966666666666667,,,0.13906666666666664,0.28053333333333336,0.26116666666666666,0.09213333333333334,0.061233333333333334,0.13626666666666667,,,0.24156666666666665,0.12953333333333333,,,0.0052,0.7249666666666666,0.4539666666666667,0.5817666666666667,0.5866666666666667,,0.3924666666666667,,0.3354666666666667,,0.8029,0.8397666666666667,0.242,0.0353,1.1549333333333334,0.6739333333333334,0.8993333333333333
17:30,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0032,,,0.005033333333333333,0.0026666666666666666,0.0029333333333333334,0.0,0.0044666666666666665,0.0036,,,0.03093333333333333,0.005066666666666666,,0.0,0.0073999999999999995,0.05173333333333333,0.052899999999999996,0.03386666666666667,0.034333333333333334,,0.06446666666666666,,0.03596666666666667,,0.054533333333333336,0.08103333333333333,0.019666666666666666,0.005233333333333334,0.17126666666666665,0.1427,0.18216666666666667
18:00,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.005966666666666666
18:30,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:00,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
19:30,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
20:00,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
20:30,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
21:00,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
21:30,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
22:00,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
22:30,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
23:00,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
23:30,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
24:00,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
